timestamp_ms,ax_g,ay_g,az_g
2639,-0.398,0.416,0.904
2649,-0.394,0.44,0.902
2659,-0.396,0.451,0.905
2669,-0.393,0.454,0.913
2679,-0.393,0.441,0.916
2689,-0.386,0.424,0.919
2699,-0.374,0.404,0.911
2709,-0.361,0.394,0.9
2719,-0.353,0.394,0.891
2729,-0.343,0.398,0.881
2739,-0.332,0.404,0.88
2749,-0.322,0.405,0.876
2759,-0.312,0.4,0.876
2769,-0.306,0.39,0.869
2779,-0.287,0.378,0.861
2789,-0.266,0.366,0.846
2799,-0.245,0.35,0.834
2809,-0.222,0.337,0.826
2819,-0.202,0.315,0.819
2829,-0.188,0.29,0.821
2839,-0.179,0.265,0.826
2849,-0.174,0.239,0.822
2859,-0.183,0.204,0.825
2869,-0.203,0.176,0.829
2879,-0.228,0.152,0.824
2889,-0.251,0.133,0.805
2899,-0.265,0.121,0.778
2909,-0.269,0.118,0.752
2919,-0.266,0.12,0.739
2929,-0.265,0.121,0.733
2939,-0.256,0.12,0.738
2949,-0.251,0.114,0.754
2959,-0.259,0.109,0.764
2969,-0.293,0.108,0.759
2979,-0.334,0.117,0.755
2989,-0.385,0.135,0.746
2999,-0.428,0.155,0.74
3009,-0.455,0.179,0.737
3019,-0.469,0.202,0.719
3029,-0.461,0.224,0.705
3039,-0.439,0.246,0.688
3049,-0.407,0.276,0.685
3059,-0.372,0.315,0.699
3069,-0.348,0.36,0.741
3079,-0.338,0.404,0.782
3089,-0.329,0.429,0.818
3099,-0.322,0.451,0.843
3109,-0.32,0.46,0.848
3119,-0.319,0.466,0.845
3129,-0.313,0.482,0.834
3139,-0.303,0.501,0.83
3149,-0.284,0.525,0.836
3159,-0.266,0.548,0.843
3169,-0.255,0.571,0.855
3179,-0.245,0.589,0.861
3189,-0.245,0.612,0.863
3199,-0.239,0.635,0.868
3209,-0.231,0.656,0.873
3219,-0.226,0.679,0.876
3229,-0.217,0.707,0.881
3239,-0.205,0.732,0.888
3249,-0.192,0.755,0.884
3259,-0.177,0.777,0.878
3269,-0.162,0.795,0.876
3279,-0.153,0.797,0.867
3289,-0.148,0.784,0.865
3299,-0.135,0.762,0.875
3309,-0.124,0.738,0.888
3319,-0.112,0.718,0.902
3329,-0.108,0.695,0.917
3339,-0.098,0.68,0.927
3349,-0.093,0.668,0.937
3359,-0.084,0.649,0.941
3369,-0.077,0.627,0.947
3379,-0.068,0.608,0.946
3389,-0.061,0.591,0.945
3399,-0.053,0.576,0.945
3409,-0.05,0.556,0.935
3419,-0.041,0.541,0.937
3429,-0.035,0.527,0.947
3439,-0.031,0.515,0.962
3449,-0.025,0.501,0.967
3459,-0.025,0.49,0.968
3469,-0.023,0.479,0.967
3479,-0.023,0.47,0.954
3489,-0.022,0.457,0.966
3499,-0.022,0.457,0.966
3509,-0.015,0.454,0.966
3519,-0.009,0.45,0.951
3529,-0.008,0.453,0.93
3539,0.003,0.46,0.936
3549,0.012,0.459,0.929
3559,0.012,0.464,0.901
3569,0.011,0.479,0.897
3579,0.01,0.492,0.893
3589,0.005,0.499,0.886
3599,0.006,0.505,0.879
3609,0.004,0.51,0.88
3619,0.003,0.513,0.876
3629,0.003,0.513,0.876
3639,0.006,0.509,0.876
3649,0.005,0.503,0.87
3659,0.002,0.497,0.861
3669,-0.003,0.495,0.854
3679,-0.005,0.492,0.855
3689,-0.005,0.493,0.854
3699,-0.004,0.501,0.851
3709,-0.006,0.505,0.853
3719,-0.01,0.511,0.849
3729,-0.014,0.517,0.845
3739,-0.016,0.525,0.84
3749,-0.021,0.53,0.835
3759,-0.02,0.53,0.831
3769,-0.022,0.531,0.827
3779,-0.024,0.531,0.823
3789,-0.031,0.536,0.823
3799,-0.03,0.536,0.824
3809,-0.031,0.541,0.824
3819,-0.035,0.543,0.828
3829,-0.038,0.549,0.832
3839,-0.037,0.549,0.835
3849,-0.035,0.547,0.839
3859,-0.031,0.541,0.839
3869,-0.026,0.525,0.841
3879,-0.026,0.512,0.837
3889,-0.028,0.496,0.841
3899,-0.03,0.483,0.839
3909,-0.037,0.47,0.839
3919,-0.039,0.456,0.843
3929,-0.044,0.446,0.846
3939,-0.046,0.438,0.84
3949,-0.046,0.43,0.829
3959,-0.043,0.425,0.814
3969,-0.036,0.414,0.804
3979,-0.021,0.406,0.808
3989,-0.009,0.402,0.816
3999,0.004,0.396,0.825
4009,0.019,0.388,0.822
4019,0.025,0.384,0.815
4029,0.037,0.381,0.808
4039,0.054,0.383,0.796
4049,0.066,0.382,0.779
4059,0.084,0.382,0.771
4069,0.104,0.382,0.759
4079,0.123,0.386,0.749
4089,0.147,0.388,0.742
4099,0.169,0.391,0.736
4109,0.198,0.398,0.73
4119,0.228,0.401,0.721
4129,0.254,0.402,0.706
4139,0.277,0.397,0.694
4149,0.303,0.391,0.681
4159,0.323,0.388,0.667
4169,0.338,0.392,0.657
4179,0.345,0.397,0.644
4189,0.361,0.407,0.629
4199,0.375,0.422,0.626
4209,0.392,0.435,0.619
4219,0.404,0.442,0.605
4229,0.417,0.46,0.592
4239,0.429,0.475,0.588
4249,0.44,0.49,0.589
4259,0.446,0.505,0.59
4269,0.45,0.512,0.586
4279,0.45,0.504,0.588
4289,0.454,0.486,0.603
4299,0.459,0.46,0.625
4309,0.461,0.431,0.636
4319,0.466,0.409,0.643
4329,0.478,0.39,0.638
4339,0.482,0.373,0.632
4349,0.487,0.359,0.64
4359,0.498,0.343,0.673
4369,0.509,0.324,0.701
4379,0.522,0.306,0.717
4389,0.539,0.286,0.736
4399,0.547,0.269,0.751
4409,0.55,0.266,0.761
4419,0.547,0.273,0.772
4429,0.543,0.296,0.775
4439,0.55,0.337,0.783
4449,0.571,0.388,0.805
4459,0.608,0.436,0.811
4469,0.641,0.47,0.809
4479,0.641,0.502,0.799
4489,0.674,0.507,0.799
4499,0.695,0.545,0.788
4509,0.708,0.581,0.756
4519,0.735,0.651,0.768
4529,0.777,0.741,0.806
4539,0.813,0.834,0.837
4549,0.86,0.912,0.869
4559,0.903,0.972,0.906
4569,0.934,1.001,0.944
4579,0.974,1.013,0.986
4589,1.004,1.016,1.019
4599,1.031,1.022,1.051
4609,1.062,1.018,1.068
4619,1.09,1.002,1.069
4629,1.114,0.982,1.086
4639,1.131,0.973,1.11
4649,1.135,0.952,1.147
4659,1.14,0.918,1.168
4669,1.139,0.873,1.18
4679,1.132,0.833,1.182
4689,1.133,0.81,1.182
4699,1.141,0.802,1.17
4709,1.163,0.8,1.147
4719,1.182,0.788,1.126
4729,1.195,0.774,1.123
4739,1.204,0.753,1.13
4749,1.202,0.733,1.134
4759,1.199,0.713,1.126
4769,1.215,0.696,1.112
4779,1.251,0.686,1.087
4789,1.299,0.671,1.054
4799,1.346,0.638,1.02
4809,1.384,0.596,0.996
4819,1.415,0.552,0.98
4829,1.434,0.51,0.98
4839,1.437,0.471,0.974
4849,1.425,0.447,0.96
4859,1.404,0.439,0.936
4869,1.381,0.439,0.901
4879,1.359,0.442,0.859
4889,1.342,0.454,0.83
4899,1.322,0.453,0.805
4909,1.302,0.458,0.794
4919,1.274,0.466,0.795
4929,1.24,0.47,0.803
4939,1.201,0.473,0.815
4949,1.164,0.461,0.817
4959,1.123,0.445,0.789
4969,1.088,0.411,0.758
4979,1.058,0.386,0.744
4989,1.021,0.358,0.736
4999,0.983,0.326,0.734
5009,0.943,0.3,0.731
5019,0.894,0.283,0.724
5029,0.854,0.272,0.719
5039,0.818,0.267,0.725
5049,0.775,0.268,0.724
5059,0.714,0.258,0.712
5069,0.645,0.243,0.681
5079,0.584,0.232,0.655
5089,0.539,0.21,0.64
5099,0.504,0.198,0.64
5109,0.481,0.187,0.648
5119,0.455,0.168,0.654
5129,0.416,0.145,0.665
5139,0.36,0.112,0.675
5149,0.295,0.076,0.681
5159,0.22,0.039,0.676
5169,0.153,-0.002,0.664
5179,0.099,-0.039,0.648
5189,0.05,-0.067,0.625
5199,0.003,-0.097,0.615
5209,-0.037,-0.118,0.623
5219,-0.066,-0.127,0.648
5229,-0.083,-0.131,0.67
5239,-0.097,-0.142,0.684
5249,-0.108,-0.167,0.684
5259,-0.122,-0.191,0.657
5269,-0.157,-0.209,0.628
5279,-0.202,-0.219,0.61
5289,-0.236,-0.22,0.591
5299,-0.256,-0.228,0.568
5309,-0.272,-0.236,0.55
5319,-0.291,-0.247,0.532
5329,-0.318,-0.251,0.518
5339,-0.353,-0.253,0.517
5349,-0.383,-0.253,0.5
5359,-0.41,-0.26,0.476
5369,-0.436,-0.275,0.445
5379,-0.449,-0.302,0.397
5389,-0.471,-0.334,0.346
5399,-0.496,-0.363,0.298
5409,-0.526,-0.368,0.276
5419,-0.559,-0.343,0.263
5429,-0.573,-0.294,0.24
5439,-0.58,-0.238,0.212
5449,-0.59,-0.207,0.183
5459,-0.603,-0.212,0.142
5469,-0.635,-0.244,0.115
5479,-0.626,-0.244,0.115
5489,-0.657,-0.298,0.119
5499,-0.676,-0.342,0.135
5509,-0.678,-0.375,0.185
5519,-0.654,-0.398,0.199
5529,-0.641,-0.424,0.224
5539,-0.627,-0.439,0.219
5549,-0.625,-0.474,0.202
5559,-0.651,-0.514,0.178
5569,-0.687,-0.554,0.176
5579,-0.719,-0.595,0.197
5589,-0.728,-0.629,0.216
5599,-0.709,-0.639,0.222
5609,-0.682,-0.616,0.211
5619,-0.668,-0.568,0.197
5629,-0.672,-0.518,0.169
5639,-0.691,-0.482,0.142
5649,-0.726,-0.448,0.133
5659,-0.749,-0.392,0.142
5669,-0.753,-0.323,0.139
5679,-0.738,-0.247,0.135
5689,-0.738,-0.179,0.12
5699,-0.753,-0.132,0.103
5709,-0.766,-0.106,0.099
5719,-0.76,-0.079,0.106
5729,-0.727,-0.066,0.113
5739,-0.696,-0.056,0.128
5749,-0.663,-0.044,0.137
5759,-0.641,-0.021,0.142
5769,-0.632,0.007,0.153
5779,-0.646,0.037,0.16
5789,-0.663,0.068,0.159
5799,-0.674,0.102,0.158
5809,-0.675,0.145,0.164
5819,-0.67,0.195,0.165
5829,-0.652,0.245,0.167
5839,-0.636,0.292,0.182
5849,-0.623,0.334,0.18
5859,-0.619,0.374,0.176
5869,-0.624,0.418,0.174
5879,-0.606,0.466,0.185
5889,-0.571,0.497,0.185
5899,-0.534,0.507,0.183
5909,-0.503,0.498,0.158
5919,-0.507,0.478,0.119
5929,-0.548,0.494,0.073
5939,-0.588,0.56,0.017
5949,-0.594,0.668,-0.066
5959,-0.597,0.786,-0.185
5969,-0.598,0.882,-0.32
5979,-0.589,0.93,-0.392
5989,-0.574,0.912,-0.403
5999,-0.561,0.822,-0.368
6009,-0.544,0.685,-0.284
6019,-0.506,0.54,-0.177
6029,-0.424,0.42,-0.094
6039,-0.309,0.353,-0.005
6049,-0.174,0.344,0.07
6059,-0.047,0.358,0.084
6069,0.067,0.388,0.084
6079,0.155,0.448,0.123
6089,0.209,0.549,0.205
6099,0.267,0.663,0.327
6109,0.346,0.749,0.407
6119,0.429,0.79,0.452
6129,0.503,0.822,0.451
6139,0.568,0.829,0.425
6149,0.633,0.81,0.458
6159,0.694,0.778,0.559
6169,0.74,0.737,0.658
6179,0.76,0.678,0.736
6189,0.758,0.596,0.753
6199,0.753,0.513,0.769
6209,0.776,0.442,0.846
6219,0.833,0.367,1.005
6229,0.911,0.336,1.302
6239,1.004,0.409,1.552
6249,1.137,0.568,1.792
6259,1.342,0.763,1.916
6269,1.454,0.87,1.978
6279,1.4,0.827,2.009
6289,1.268,0.686,1.962
6299,1.11,0.474,1.817
6309,0.911,0.227,1.586
6319,0.736,-0.028,1.389
6329,0.601,-0.291,1.236
6339,0.497,-0.518,1.069
6349,0.438,-0.672,0.934
6359,0.441,-0.786,0.857
6369,0.459,-0.784,0.751
6379,0.474,-0.693,0.656
6389,0.507,-0.604,0.611
6399,0.547,-0.54,0.543
6409,0.556,-0.516,0.506
6419,0.54,-0.548,0.511
6429,0.507,-0.595,0.524
6439,0.48,-0.598,0.511
6449,0.482,-0.569,0.484
6459,0.482,-0.569,0.42
6469,0.508,-0.536,0.417
6479,0.538,-0.497,0.354
6489,0.609,-0.44,0.332
6499,0.672,-0.406,0.349
6513,0.747,-0.387,0.409
6523,0.757,-0.409,0.421
6533,0.753,-0.438,0.396
6543,0.739,-0.452,0.322
6553,0.743,-0.454,0.279
6563,0.779,-0.467,0.287
6573,0.86,-0.484,0.335
6583,0.952,-0.509,0.403
6593,1.037,-0.542,0.471
6603,1.093,-0.577,0.522
6613,1.109,-0.594,0.543
6623,1.1,-0.571,0.53
6633,1.085,-0.516,0.513
6643,1.091,-0.448,0.517
6653,1.107,-0.376,0.532
6663,1.116,-0.333,0.532
6673,1.114,-0.332,0.525
6683,1.102,-0.378,0.517
6693,1.098,-0.426,0.508
6703,1.106,-0.457,0.51
6713,1.128,-0.485,0.525
6723,1.133,-0.506,0.542
6733,1.098,-0.512,0.569
6743,1.03,-0.484,0.582
6753,0.959,-0.425,0.59
6763,0.917,-0.348,0.587
6773,0.918,-0.284,0.561
6783,0.939,-0.228,0.526
6793,0.981,-0.183,0.491
6803,1.04,-0.163,0.462
6813,1.111,-0.171,0.464
6823,1.172,-0.182,0.487
6833,1.207,-0.196,0.495
6843,1.226,-0.185,0.511
6853,1.226,-0.185,0.511
6863,1.25,-0.147,0.533
6873,1.27,-0.097,0.522
6883,1.284,-0.046,0.499
6893,1.277,-0.019,0.5
6903,1.262,0.007,0.529
6913,1.259,0.022,0.521
6923,1.263,0.035,0.541
6933,1.278,0.045,0.52
6943,1.317,0.06,0.479
6953,1.378,0.071,0.456
6963,1.431,0.081,0.456
6973,1.46,0.085,0.477
6983,1.456,0.092,0.51
6993,1.426,0.103,0.532
7003,1.387,0.124,0.543
7013,1.368,0.143,0.554
7023,1.372,0.16,0.554
7033,1.396,0.168,0.55
7043,1.444,0.18,0.54
7053,1.493,0.192,0.523
7063,1.538,0.198,0.499
7073,1.572,0.207,0.471
7083,1.591,0.207,0.447
7093,1.612,0.211,0.448
7103,1.626,0.213,0.456
7113,1.634,0.214,0.457
7123,1.636,0.203,0.44
7133,1.632,0.184,0.421
7143,1.629,0.169,0.402
7153,1.629,0.175,0.385
7163,1.619,0.184,0.374
7173,1.608,0.181,0.366
7183,1.588,0.18,0.358
7193,1.57,0.172,0.361
7203,1.561,0.166,0.36
7213,1.56,0.171,0.353
7223,1.562,0.177,0.343
7233,1.556,0.166,0.334
7243,1.545,0.163,0.328
7253,1.51,0.152,0.315
7263,1.454,0.138,0.304
7273,1.404,0.133,0.296
7283,1.369,0.131,0.308
7293,1.358,0.132,0.342
7303,1.36,0.136,0.386
7313,1.344,0.152,0.438
7323,1.318,0.172,0.482
7333,1.275,0.21,0.504
7343,1.222,0.242,0.486
7353,1.175,0.27,0.448
7363,1.145,0.288,0.424
7373,1.116,0.294,0.434
7383,1.086,0.301,0.48
7393,1.06,0.318,0.539
7403,1.043,0.357,0.585
7413,1.022,0.411,0.59
7423,0.997,0.469,0.587
7433,0.962,0.517,0.574
7443,0.914,0.517,0.567
7453,0.859,0.485,0.581
7463,0.815,0.438,0.621
7473,0.785,0.389,0.669
7483,0.758,0.348,0.709
7493,0.725,0.304,0.711
7503,0.682,0.28,0.701
7513,0.624,0.268,0.701
7523,0.563,0.293,0.704
7533,0.513,0.347,0.727
7543,0.487,0.424,0.76
7553,0.484,0.508,0.804
7563,0.503,0.574,0.833
7573,0.528,0.59,0.828
7583,0.529,0.546,0.803
7593,0.5,0.46,0.785
7603,0.464,0.37,0.794
7613,0.422,0.301,0.809
7623,0.365,0.243,0.822
7633,0.301,0.211,0.83
7643,0.233,0.209,0.838
7653,0.172,0.238,0.829
7663,0.116,0.286,0.829
7673,0.066,0.318,0.823
7683,0.015,0.333,0.811
7693,-0.032,0.312,0.807
7703,-0.068,0.282,0.797
7713,-0.094,0.24,0.776
7723,-0.109,0.201,0.765
7733,-0.12,0.165,0.762
7743,-0.124,0.146,0.689
7753,-0.146,0.143,0.591
7763,-0.185,0.132,0.533
7773,-0.24,0.088,0.504
7783,-0.298,0.036,0.523
7793,-0.361,0.005,0.576
7803,-0.41,0.021,0.615
7813,-0.408,0.104,0.681
7823,-0.344,0.232,0.707
7833,-0.351,0.226,0.707
7843,-0.28,0.299,0.659
7853,-0.245,0.28,0.566
7863,-0.226,0.169,0.533
7873,-0.25,0.013,0.529
7883,-0.31,-0.171,0.558
7893,-0.381,-0.343,0.549
7903,-0.45,-0.481,0.552
7913,-0.513,-0.512,0.543
7923,-0.558,-0.44,0.551
7933,-0.574,-0.322,0.55
7943,-0.562,-0.222,0.531
7953,-0.551,-0.174,0.5
7963,-0.55,-0.189,0.462
7973,-0.572,-0.232,0.445
7983,-0.613,-0.275,0.455
7993,-0.643,-0.315,0.473
8003,-0.648,-0.336,0.472
8013,-0.631,-0.35,0.452
8023,-0.603,-0.352,0.408
8033,-0.586,-0.341,0.342
8043,-0.592,-0.325,0.273
8053,-0.637,-0.309,0.223
8063,-0.715,-0.317,0.186
8073,-0.801,-0.342,0.159
8083,-0.863,-0.368,0.143
8093,-0.863,-0.381,0.125
8103,-0.817,-0.371,0.107
8113,-0.757,-0.364,0.105
8123,-0.717,-0.384,0.114
8133,-0.735,-0.429,0.125
8143,-0.777,-0.455,0.13
8153,-0.797,-0.454,0.13
8163,-0.778,-0.442,0.138
8173,-0.723,-0.429,0.128
8183,-0.658,-0.443,0.122
8193,-0.608,-0.464,0.144
8203,-0.6,-0.475,0.184
8213,-0.636,-0.487,0.204
8223,-0.682,-0.501,0.196
8233,-0.714,-0.501,0.148
8243,-0.733,-0.475,0.089
8253,-0.744,-0.431,0.029
8263,-0.767,-0.397,-0.029
8273,-0.793,-0.372,-0.082
8283,-0.805,-0.342,-0.096
8293,-0.812,-0.312,-0.083
8303,-0.815,-0.292,-0.049
8313,-0.803,-0.287,-0.007
8323,-0.783,-0.29,0.005
8333,-0.772,-0.293,-0.029
8343,-0.771,-0.287,-0.086
8353,-0.786,-0.261,-0.183
8363,-0.786,-0.222,-0.31
8373,-0.776,-0.162,-0.432
8383,-0.734,-0.093,-0.537
8393,-0.652,-0.033,-0.551
8403,-0.553,0.019,-0.528
8413,-0.479,0.026,-0.515
8423,-0.473,-0.026,-0.487
8433,-0.521,-0.134,-0.407
8443,-0.598,-0.246,-0.252
8453,-0.676,-0.359,-0.119
8463,-0.676,-0.466,-0.02
8473,-0.549,-0.505,0.043
8483,-0.317,-0.445,0.105
8493,-0.066,-0.305,0.182
8503,0.133,-0.156,0.282
8513,0.254,-0.017,0.415
8523,0.275,0.119,0.558
8533,0.263,0.29,0.657
8543,0.273,0.462,0.744
8553,0.332,0.583,0.808
8563,0.404,0.61,0.827
8573,0.399,0.549,0.825
8583,0.301,0.423,0.864
8593,0.135,0.291,0.945
8603,-0.056,0.215,0.992
8613,-0.192,0.203,0.89
8623,-0.218,0.235,0.831
8633,-0.091,0.3,0.851
8643,0.101,0.372,0.932
8653,0.244,0.404,0.986
8663,0.308,0.403,0.998
8673,0.311,0.402,1.009
8683,0.315,0.448,0.993
8693,0.314,0.515,0.896
8703,0.333,0.581,0.868
8713,0.401,0.652,0.91
8723,0.486,0.708,0.977
8733,0.562,0.745,1.038
8743,0.619,0.736,1.086
8753,0.65,0.672,1.135
8763,0.64,0.57,1.197
8773,0.608,0.445,1.234
8783,0.587,0.324,1.129
8793,0.561,0.156,0.956
8803,0.586,-0.017,0.912
8813,0.642,-0.121,0.954
8823,0.642,-0.137,1.018
8833,0.708,-0.131,1.017
8843,0.766,-0.09,1.072
8853,0.791,-0.046,1.109
8863,0.793,-0.032,1.143
8873,0.795,-0.08,1.155
8883,0.798,-0.143,1.135
8893,0.78,-0.205,1.083
8903,0.777,-0.286,1.043
8913,0.795,-0.38,1.014
8923,0.799,-0.448,0.902
8933,0.783,-0.501,0.808
8943,0.778,-0.535,0.752
8953,0.793,-0.563,0.759
8963,0.818,-0.578,0.768
8973,0.845,-0.575,0.77
8983,0.867,-0.61,0.777
8993,0.856,-0.671,0.756
9003,0.811,-0.696,0.693
9013,0.753,-0.664,0.625
9023,0.731,-0.581,0.566
9033,0.758,-0.46,0.535
9043,0.834,-0.372,0.529
9053,0.927,-0.374,0.529
9063,0.998,-0.421,0.512
9073,1.009,-0.465,0.478
9083,0.995,-0.467,0.451
9093,0.988,-0.425,0.431
9103,1.022,-0.363,0.396
9113,1.112,-0.354,0.358
9123,1.22,-0.411,0.343
9133,1.285,-0.482,0.346
9143,1.271,-0.55,0.364
9153,1.202,-0.603,0.391
9163,1.126,-0.599,0.409
9173,1.091,-0.55,0.409
9183,1.102,-0.532,0.371
9193,1.133,-0.542,0.347
9203,1.138,-0.526,0.351
9213,1.099,-0.515,0.351
9223,1.054,-0.513,0.348
9233,1.017,-0.503,0.319
9243,1.017,-0.502,0.281
9253,1.048,-0.544,0.245
9263,1.097,-0.627,0.211
9273,1.133,-0.686,0.183
9283,1.144,-0.638,0.214
9293,1.13,-0.52,0.281
9303,1.107,-0.404,0.324
9313,1.075,-0.306,0.323
9323,1.035,-0.238,0.289
9333,0.997,-0.212,0.248
9343,0.965,-0.236,0.241
9353,0.966,-0.305,0.269
9363,1.0,-0.371,0.323
9373,1.062,-0.421,0.378
9383,1.144,-0.46,0.43
9393,1.239,-0.49,0.486
9403,1.318,-0.498,0.531
9413,1.363,-0.454,0.552
9423,1.357,-0.379,0.565
9433,1.326,-0.296,0.563
9443,1.301,-0.205,0.562
9453,1.299,-0.118,0.549
9463,1.308,-0.047,0.522
9473,1.332,0.008,0.501
9483,1.349,0.041,0.502
9493,1.363,0.069,0.526
9503,1.371,0.092,0.559
9513,1.372,0.108,0.565
9523,1.37,0.115,0.557
9533,1.365,0.107,0.544
9543,1.364,0.086,0.541
9553,1.365,0.069,0.548
9563,1.369,0.052,0.563
9573,1.379,0.027,0.583
9583,1.395,0.015,0.611
9593,1.427,0.037,0.641
9603,1.444,0.078,0.659
9613,1.449,0.113,0.639
9623,1.42,0.122,0.598
9633,1.388,0.113,0.568
9643,1.357,0.089,0.556
9653,1.338,0.072,0.578
9663,1.336,0.074,0.617
9673,1.332,0.097,0.661
9683,1.316,0.124,0.68
9693,1.292,0.148,0.696
9703,1.256,0.171,0.691
9713,1.221,0.194,0.681
9723,1.186,0.225,0.656
9733,1.159,0.264,0.628
9743,1.142,0.304,0.618
9753,1.129,0.342,0.663
9763,1.124,0.362,0.733
9773,1.117,0.367,0.801
9783,1.106,0.35,0.851
9793,1.096,0.305,0.885
9803,1.068,0.257,0.91
9813,1.068,0.225,0.942
9823,1.05,0.231,0.93
9833,1.039,0.246,0.963
9843,1.049,0.283,0.976
9853,1.069,0.306,0.926
9863,1.116,0.33,0.896
9873,1.172,0.349,0.891
9883,1.211,0.373,0.892
