timestamp_ms,ax_g,ay_g,az_g
5192,-0.281,1.178,-0.265
5202,-0.315,1.283,-0.237
5212,-0.26,1.311,-0.147
5222,-0.128,1.267,-0.063
5232,0.048,1.181,0.026
5242,0.203,1.075,0.148
5252,0.303,0.962,0.255
5262,0.351,0.866,0.336
5272,0.365,0.79,0.393
5282,0.376,0.761,0.396
5292,0.382,0.782,0.357
5302,0.381,0.829,0.315
5312,0.397,0.894,0.315
5322,0.449,0.962,0.323
5332,0.544,1.038,0.334
5342,0.66,1.091,0.294
5352,0.787,1.095,0.249
5362,0.883,1.057,0.215
5372,0.932,0.974,0.171
5382,0.966,0.856,0.166
5392,0.996,0.706,0.226
5402,0.996,0.706,0.226
5412,1.032,0.539,0.293
5422,1.054,0.392,0.315
5432,1.105,0.297,0.332
5442,1.186,0.222,0.36
5452,1.253,0.174,0.369
5462,1.346,0.153,0.38
5472,1.437,0.133,0.406
5482,1.508,0.113,0.393
5492,1.57,0.073,0.404
5502,1.637,0.013,0.415
5512,1.707,-0.039,0.404
5522,1.752,-0.065,0.414
5532,1.769,-0.093,0.424
5542,1.796,-0.15,0.463
5552,1.84,-0.213,0.46
5562,1.835,-0.246,0.432
5572,1.797,-0.281,0.44
5582,1.732,-0.321,0.401
5592,1.653,-0.365,0.333
5602,1.597,-0.411,0.289
5612,1.599,-0.461,0.275
5622,1.662,-0.503,0.254
5632,1.751,-0.553,0.243
5642,1.83,-0.598,0.245
5652,1.822,-0.639,0.242
5662,1.747,-0.653,0.258
5672,1.635,-0.649,0.253
5682,1.543,-0.636,0.235
5692,1.514,-0.617,0.212
5702,1.533,-0.614,0.209
5712,1.573,-0.63,0.215
5722,1.585,-0.634,0.236
5732,1.568,-0.625,0.261
5742,1.531,-0.597,0.281
5752,1.495,-0.554,0.292
5762,1.465,-0.514,0.284
5772,1.445,-0.491,0.289
5782,1.419,-0.481,0.293
5792,1.383,-0.505,0.31
5802,1.346,-0.537,0.328
5812,1.32,-0.565,0.34
5822,1.306,-0.584,0.348
5832,1.305,-0.594,0.363
5842,1.311,-0.594,0.398
5852,1.305,-0.577,0.426
5862,1.278,-0.552,0.443
5872,1.229,-0.537,0.465
5882,1.185,-0.51,0.468
5892,1.168,-0.478,0.454
5902,1.178,-0.441,0.42
5912,1.208,-0.391,0.38
5922,1.238,-0.342,0.344
5932,1.249,-0.297,0.321
5942,1.235,-0.263,0.298
5952,1.202,-0.231,0.276
5962,1.159,-0.192,0.241
5972,1.115,-0.167,0.204
