t_start_ms,t_end_ms,x_mean,x_std,x_var,x_skew,x_kurt,x_p2p,x_sma,x_energy,x_zcr,y_mean,y_std,y_var,y_skew,y_kurt,y_p2p,y_sma,y_energy,y_zcr,z_mean,z_std,z_var,z_skew,z_kurt,z_p2p,z_sma,z_energy,z_zcr,mag_mean,mag_std,mag_var,mag_skew,mag_kurt,mag_p2p,mag_sma,mag_energy,mag_zcr,y_dom_freq,y_dom_power,y_spec_centroid,y_spec_entropy,y_band05_1,y_band1_3,mag_dom_freq,mag_dom_power,mag_spec_centroid,mag_spec_entropy,mag_band05_1,mag_band1_3,label
1020,6010,-0.44253526633737,-2.9802800532270273,-2.571137578117054,-5.596367797642874,5.271761823749027,-3.2178153445868953,-2.960048984517162,-2.5536359976336858,2.520099199721305,0.3257291285745936,-3.3338648214400157,-2.1232094110017514,-0.7432851137221154,0.2805407576170662,-3.659013941212686,-3.0700613654907327,-2.1300706199383597,2.0354009779829716,0.45341539109997875,-3.3703469991196835,-2.475042962089196,3.9545745306424,2.5448149190709013,-3.716358804515079,-3.2768204081669348,-2.4718873429332446,0.25991325010326444,-3.3611839849505856,-3.2662363171531035,-2.774939321065083,4.914325330791039,6.309350572886249,-3.219970285610998,-3.3611839849505856,-2.814006678489652,0.0,-0.3929413379286815,-0.39267602469525464,1.153195806896004,1.7337978779106178,-1.517864428969623,-1.7551159896445598,0.0,2.2932679299883163,-0.24223531824734326,-1.8778010580267581,-2.234549692963682,-2.002086427099509,freestyle
3520,8513,-0.29212561297859185,-2.4550888562791755,-2.3880737195175348,0.7034113824533533,0.6735567988520214,-2.5346649614283283,-2.3950608948478456,-2.3753294185299394,1.7300140452140853,0.41152820047893696,-2.1247316940407788,-1.744008743902713,3.98943867470914,5.990594494996198,-1.6803227245574803,-2.421707279073669,-1.7508494975835749,2.8495613691761603,0.41534397167186604,-2.453414002990535,-2.1427754786746047,4.499935687276048,5.251659476700804,-1.976607394944784,-2.5207035835241687,-2.1422555673733696,0.25991325010326444,-2.685345619125819,-2.2855898164181445,-2.2348026820898066,1.6057872615312492,0.8339274436768628,-2.3117390451455866,-2.685345619125819,-2.5632974120474827,0.0,-1.1051475129244177,-0.5498177915618737,2.9221653546717983,2.3504627998679912,-1.531392350483776,-1.6519522278196141,0.0,-4.219923720734284,3.2134450204299534,3.7874684696683563,-2.130642940737849,-1.4917121309416503,freestyle
6020,11013,0.31632619038895604,-0.7698913875513118,-1.1143805881107578,-0.05441047048910809,1.2672635266592291,0.45359658892884175,-1.06482984215051,-1.1183378472714645,0.9399288907068651,0.1298609490062129,-0.63108567274706,-0.7373874384660991,-0.0906398465785306,0.7178332320101303,-0.3012663150202632,-0.8841542010485833,-0.7483178042570433,2.442481173579566,0.4210242221664352,-0.5740116285278841,-0.7508716090751419,2.150148173728108,0.5084056894036926,0.04976508413503874,-0.8289360429695334,-0.7591720361237916,1.8896395750750852,-1.067109359109489,0.7548822956624586,0.8493478107972592,1.8184809109577333,1.1862631621629827,1.2116204111526028,-1.067109359109489,-1.1637687839484137,0.0,-0.3929413379286815,-1.2878809437902596,0.7896154521646576,1.149315212842428,-0.9834694109229697,2.082608220463726,0.0,-2.595784919098526,1.2979451152214854,1.7063864648398281,-2.084620509930877,-0.3192625239306969,freestyle
8523,13517,0.7934861991641055,0.32235877102126703,0.27008439026301695,-0.04851121463502517,-0.07087774202208644,0.45359658892884175,0.17121589807540358,0.2587189361460305,0.1498437361996448,-0.047126900082009725,0.015292141168119076,-0.11736004833543451,-0.8216281468503037,-0.39237762027070344,-0.3012663150202632,0.03540486365803892,-0.12980219712514357,-0.8141603911931894,-0.5390553876194241,0.2913845696766409,0.2113453621583524,1.0489900616020904,-0.7843901318108994,0.7676051538217337,0.3560470430595688,0.19892971134424994,1.4822079938321304,0.22860085951229628,0.7074441314249111,0.7848597300526218,0.2751434506163387,-0.3460190182336765,0.6857591624441629,0.22860085951229628,0.22723618071357304,0.0,-0.3929413379286815,1.6095704532943427,-0.8586216854511618,-0.9958765596613691,-0.7888177736638433,-1.1194361546820775,0.0,-0.2924369211652133,0.26762895791395225,0.7663977363045391,0.24558088815494328,0.38433579991435046,freestyle
11023,16017,1.0496285581825808,0.14693979910203167,0.01810320329407164,-0.09266584736401096,-0.224136726201307,0.32210001602003585,0.14279180893086807,0.019972558419377704,-0.6402414183075755,0.8474098797515333,0.9455292328475078,0.9704784675611391,-0.8451240343443412,-0.7087472929087265,0.46808422677739864,1.074605550958817,0.9649784275517387,-1.6283207823863783,-1.5219962425687468,-0.35191866346664374,-0.5232563069548477,0.27482154690902266,-0.5792638429314958,-0.2654258552111521,-0.33397678671611347,-0.4987387354115773,1.0747764125891748,0.16409691150870126,0.4123330882262985,0.395335823872452,-0.5598891975306166,-0.4676310388382136,0.1660821135773499,0.16409691150870126,0.096748442941641,0.0,-0.3929413379286815,1.685287777353532,-1.0838058188096957,-1.756235912817915,0.39928130656345673,-0.8488898194013871,0.0,-0.45635412812330056,0.14835424642931638,0.7012631786980132,0.15879037958374803,-0.11007722971691421,freestyle
13527,18520,0.5735946596177102,-0.330681673481737,-0.6105116189559586,0.2529930309804958,-0.4343323690695401,-0.5403909532483875,-0.23049971517273984,-0.6164087473406797,-0.6402414183075755,0.944537230810627,1.9536612177371175,2.4099246887336205,-1.006641846055415,-0.8353648162918651,1.7478172463556372,2.145185483677583,2.4036304313271786,-1.2212405867897838,-0.698240430220628,-1.1296933153211264,-1.2619101789705753,0.43127537718370984,-0.645741930765629,-1.2782275427953016,-1.1332489457970294,-1.2617616145658062,0.25991325010326444,-0.076815468940644,-0.4908263918844687,-0.6720019683810976,-0.9305589826536358,-0.33931314386265743,-0.8878507888282585,-0.076815468940644,-0.33092490720504436,0.0,-0.3929413379286815,1.7794406675960555,-1.1285153459852422,-1.9508385179128358,1.6019995687131012,-1.0909997871367207,0.0,-0.24558792093862333,-0.33047310666053853,0.019610500597537894,-0.4645773039408707,-0.5140982980976939,freestyle
16027,21020,-0.08505918847735491,0.10231127363729142,-0.044194267386219836,0.8329073972384939,-0.11941858367844917,1.1800231036161688,0.08437283220078112,-0.06437052509714297,0.1498437361996448,-0.11257548661410058,1.5862874334149244,1.853993369993508,-1.2798682096311524,-0.340666437737529,2.083826088886471,1.5125376021138055,1.837538945528535,-0.40708019559659486,0.7317066142767501,-1.1974337568849727,-1.31849610739135,0.8620469334573214,0.15459909606664754,-0.7198171782960548,-1.2129760268411167,-1.3175933426965192,1.0747764125891748,0.14106879615725987,0.2989211803064408,0.2509820664189312,0.23686720111146506,0.12592842085543127,0.6184939494355047,0.14106879615725987,0.049817597157047575,0.0,-0.3929413379286815,1.721115476170986,-0.5767539682077618,-0.7522788396858928,-0.0814420109517995,0.6427079203742296,0.0,-0.28236717154028373,0.5736918754357807,0.4207575004302367,-0.39236122713679406,0.2020888118440393,freestyle
18530,23524,-1.7758935215520175,0.7403068224146944,0.9161386798734426,1.0414432446097894,-0.4150093401567746,1.1800231036161688,0.798941727353965,0.9489946164413962,0.1498437361996448,-1.8030677939515154,0.47158164127795815,0.3874039183909963,-1.3449094730871423,0.03497414500483965,0.8364179595549526,0.3599203218921259,0.41494891512782317,1.221240586789783,0.577190811470097,-1.1964859568974249,-1.3177129403410797,0.7940228620539748,0.6198721481320275,-0.42677995937918745,-1.2707144386897526,-1.3199695000108926,2.7045027375609956,0.5838823434600994,0.7234063717345613,0.8065010934474797,-0.4435707890725631,-0.15590066059969931,0.7967325037656967,0.5838823434600994,0.7045844369060685,0.0,0.3192648370670547,0.7203069643943434,-0.5498230344091332,-1.216756469068884,2.1314071104270265,-0.7170309998371548,0.0,-0.4393866538029117,0.4912687450050216,0.31815806258212664,-1.176042075152602,2.1995787640011026,freestyle
21030,26024,-1.7979916677759231,0.3942552900413861,0.3766364212528589,0.5212094301373261,-0.520445342395878,0.19128812160035125,0.48529352381217683,0.418345462001182,-0.6402414183075755,-2.6605388917922337,-0.3939335703918405,-0.522841234875574,-0.9925064636974124,-0.024381211011971774,-0.36705933097261256,-0.40368132330334494,-0.4448605071422266,0.40708019559659414,0.9797493398386907,-0.2143056103396998,-0.37552594280325235,0.3627352744989156,-0.3711854748176571,-0.023278622883096883,-0.20658205488412149,-0.37400821455142713,0.66734483134622,0.3119097376891671,0.1397059556203681,0.05333264958608494,-0.23900919272901452,0.026954782222657278,0.42583121896047027,0.3119097376891671,0.24391055539576237,0.0,-0.3929413379286815,0.29000181268566594,0.7730825021049447,0.6296181355702877,-1.226953676212332,-0.7928546280482783,0.0,0.08868815351266442,0.18370486985777706,0.295896468471377,-0.5066448262209668,0.4167005755473961,freestyle
23534,28527,-0.40673644024118055,-0.0638160953242517,-0.2696426297702162,-0.0529733507970984,-0.4187080944072279,-0.43403059055211546,-0.009288607320002138,-0.2834953371082257,0.1498437361996448,-0.28292852291142645,0.6795279183873284,0.6358558521104373,0.14004924001339772,-0.035581730737563516,0.9430349741028701,0.562262089055841,0.6227895321634467,-1.6283207823863783,1.6270710707518017,0.48971066853818956,0.4603959095089888,0.13929068732553504,-1.0456493139274134,0.15563861780738084,0.7456840531080124,0.4830536095776649,-1.369813074868556,0.11673028164084559,-0.4373239564101889,-0.6140143895054709,0.04123367246785854,0.16511549239763756,-0.014390508371158333,0.11673028164084559,-0.0883351137127755,0.0,-0.3929413379286815,0.8538354775515145,-0.9511921369314235,-1.3123485808975257,1.182364774981582,-1.029408473407027,0.0,0.55059511896676,-0.6243512881651095,-0.6117561924939348,-0.14187117409142513,-0.260919915833655,freestyle
