t_start_ms,t_end_ms,x_mean,x_std,x_var,x_skew,x_kurt,x_p2p,x_sma,x_energy,x_zcr,y_mean,y_std,y_var,y_skew,y_kurt,y_p2p,y_sma,y_energy,y_zcr,z_mean,z_std,z_var,z_skew,z_kurt,z_p2p,z_sma,z_energy,z_zcr,mag_mean,mag_std,mag_var,mag_skew,mag_kurt,mag_p2p,mag_sma,mag_energy,mag_zcr,y_dom_freq,y_dom_power,y_spec_centroid,y_spec_entropy,y_band05_1,y_band1_3,mag_dom_freq,mag_dom_power,mag_spec_centroid,mag_spec_entropy,mag_band05_1,mag_band1_3,label
1008,5999,-0.7592770464519248,-3.080834248435102,-2.805941998634161,0.8192080739643047,5.848984058914919,1.0230964792180017,-4.395777198999584,-2.9159915433676407,0.7367883968431196,-0.7686067583474365,-2.031284439384465,-1.7850777890552105,-1.6612282944484185,2.780318135981272,-0.29190323887789493,-2.684637988982409,-1.8048365247103073,3.7008012319131156,-0.5992461065553186,-3.706283022126234,-2.9811352335700647,0.4601384191499942,3.6960866165091892,-1.313350945745418,-4.304435205798323,-3.0057667512580526,-0.5997601434194296,-5.454274899846406,3.2701483667422484,3.5759632431501887,3.323797722590549,1.4804480677228204,1.8417223245876773,-5.454274899846406,-3.8651147544321125,0.0,0.648885684515946,-0.7485829968101723,1.8628187309828246,2.6511809627614182,-1.9171720750407315,-0.8185029529708363,0.0,-1.5598782935059068,4.37546213151753,4.000765862126322,-1.2106865895808112,-0.9177110243222988,backstroke
3509,8503,-0.7649390189316853,0.8143358114853746,0.8346297481916681,1.0383747472399365,0.5551434853161008,1.8905583310849505,-0.030247628862920227,0.8377217564015877,0.7367883968431196,-0.26544468212960876,0.8303697385606066,0.7876163509068521,-0.5204157428911697,-0.3630377437059634,0.6862455198968489,0.4530649607355804,0.7676454047209873,0.6497589949160427,-0.7654421038614434,-0.43520169799752145,-0.5023103880457679,1.0958645360605936,3.1414834938526264,2.767534999143399,-1.4066867201612174,-0.5150131904743799,-0.5997601434194296,-0.17618494880540175,3.4520089848952202,3.8248306552234874,-0.8778865723596073,-1.7263701009912806,2.2941312635846516,-0.17618494880540175,0.796185307661543,0.0,0.648885684515946,-0.28738519429173115,0.5443466491581554,0.11121925196518742,1.8839596920893042,2.5248781250742582,0.0,-1.6519624196234184,1.8866015551876176,1.5098652053110244,1.290759027606788,1.3772561564787262,backstroke
6009,11003,0.374342446935665,1.3023760042068804,1.3950064508381386,0.48940444266261,-0.08941235346499143,1.8905583310849505,1.0509395153384342,1.398191166362995,0.7367883968431196,-0.08174434525518083,1.314919901777793,1.3202662964229488,-0.10619183647258586,-1.147585044572525,-0.09787171677657687,1.5816212435320178,1.3013751052680795,-0.8757621235824944,0.54723905941849,0.06916721322064141,0.005620976082291248,0.9639166438703921,2.00976641456564,2.767534999143399,-0.6317688464930995,-0.013677800366057927,1.0195922438130223,1.2734096693132348,0.32658838116017214,0.22093882681040702,0.06853385105893998,0.282178294932652,1.861540595689923,1.2734096693132348,1.5653274267892179,0.0,0.648885684515946,-0.19984623858051098,1.4909277379861252,0.747046203421059,-0.5524775270021772,1.8602802798578895,0.0,-0.7365765795839497,1.0746875223191898,0.9309082278186556,2.621893477755033,1.0296507140431403,backstroke
8513,13506,1.2434486981196764,0.5612450000615924,0.5531661364734678,0.2660614696348358,-0.30887309004606583,0.34156557901046936,0.7022559986327671,0.6011175171840202,0.7367883968431196,0.04637140287332042,0.09904675434224319,0.036908454181755146,-0.7842787688817514,-1.3174902705795848,-0.7930248930481262,0.49403216820126045,0.011186129887127227,-0.11300156433322649,1.3451761182154416,-0.3323533669979073,-0.4014620524491351,1.2482581688129142,-0.26469993230886685,0.08510519164614526,-0.3092680258882122,-0.37981618811104956,1.0195922438130223,0.5190421585820562,-0.48004597522502573,-0.47712838611793346,-1.866509189599509,-0.16442006125302555,-0.3483115414999459,0.5190421585820562,0.43234212840309777,0.0,0.648885684515946,-0.1105205455332375,0.4173320624818939,-0.0988877902335392,-0.051721840242839816,-0.5408118896646252,0.0,-0.347623304252245,0.9695011549677374,0.27249271889198734,-0.15385645262261283,1.135531683521623,backstroke
11013,16006,1.07242852325887,0.569982795412537,0.5627794468150421,-0.33900668462659905,-0.21245459539195194,0.7641412455058834,0.7389871002716469,0.5913434677053286,0.7367883968431196,0.91443004444264,0.6758890567306666,0.623708328635314,-0.32582283282463415,-0.4296632455417396,1.322221551313126,0.6619410555636356,0.6225083620547175,-0.11300156433322649,1.2792678947277207,-0.5343720135600847,-0.5982295265501927,1.0458397152742678,-0.039097302929558146,0.08510519164614526,-0.5977916046488256,-0.5818278488921128,1.0195922438130223,0.6453411916131402,-0.7738686084832579,-0.7077479916139144,-1.1654229635215478,0.8055352439189892,-0.001080209119219906,0.6453411916131402,0.5226609677644309,0.0,0.648885684515946,-1.3716387298586856,-0.35970238880582334,0.3772638797571651,1.154999196416506,0.35917889977157463,0.0,-0.4257843070214109,-0.10635419268785042,-0.025410323696579508,0.3354462545765031,0.5066989816201227,backstroke
13516,18509,0.46765437120153674,0.9900805482239217,1.0337487297710501,-0.5394380588665284,-0.22875897106858167,0.24632662130777336,0.981619683374337,1.0298670340940768,0.7367883968431196,0.4985883933100351,1.4905474949673938,1.5202662953735422,-0.2716766067645668,-0.23285097320991674,1.6588408553562421,1.2304791188874349,1.508572371473005,-0.11300156433322649,0.5916246661608556,0.6418846572554345,0.6231104648372929,-1.4401074629768662,1.6942651053536655,1.3982134035806677,0.3720692203499733,0.6066294200543472,1.0195922438130223,1.2564407349122084,-0.009927944209007793,-0.08185948036083504,1.3471655569114978,1.9775962690758062,1.0910916886112967,1.2564407349122084,1.4604421300072716,0.0,0.648885684515946,0.8500405342409019,0.38212646216590024,-0.6639712122710729,1.400294930287784,1.8616776524578607,0.0,-1.2378802186897746,0.8844144435353718,1.1058104704668783,1.4475690061873332,1.6532134372571328,backstroke
16016,21009,0.414626881071617,1.030187841768056,1.079612179641562,-0.9657475220953424,0.24353064007107542,1.076739009043936,0.713589704124773,1.0747058273589245,0.7367883968431196,0.7720429839152817,0.6337014638125051,0.5794427015127036,-1.1065608972439227,-0.4697740581350424,1.1199421422845661,0.7067260702030352,0.5718087892841645,-0.11300156433322649,-0.13323391849533103,1.5435450179782069,1.6830269658471995,-1.0327343956696202,0.22796920506261534,1.3214184445640045,1.6981369619346183,1.6596886217223448,-0.5997601434194296,1.120861440872627,1.0062546289916097,0.8830358459109496,1.2609842113316092,0.04084127405653754,0.8886900326321302,1.120861440872627,1.5519109675964875,0.0,0.648885684515946,1.687105011969652,0.5259324717349061,-1.2507676182627212,-0.865850477641568,0.10929216285781312,0.0,-1.006874109450824,0.651041187049425,0.957735736686952,1.9619331896445853,1.4716251115828918,backstroke
18519,23513,0.5525615637026745,1.0863701236595087,1.1441212852239304,0.1483811987734171,0.09804792483731804,2.0578354770469467,0.7250135127979191,1.1481363856209128,0.7367883968431196,0.21924776712544616,0.17012577793870085,0.10706319020791605,-1.089357322323665,-1.0408013692053422,-1.1443378174545127,0.23836849856431258,0.08286128310384841,-0.8757621235824944,-0.6741722324636017,0.27189840140922256,0.21924845119582584,-0.09743244167775446,-0.5275159657253503,0.10374779087674965,0.5097748023710891,0.2045739742823174,-0.5997601434194296,0.7840230696737691,0.8844494694950007,0.7594078372015264,0.016166662489511322,-0.994863889449982,0.26686076582228213,0.7840230696737691,1.095681465777981,0.0,0.648885684515946,-0.3993772593937455,-1.2628336340660806,-1.8139693542364042,1.5934926908097407,-0.6492712593491723,0.0,-0.44825493278711837,0.2972747213527022,0.4617304887599776,2.098314106992933,-0.03795812031609826,backstroke
21019,26013,0.32022998226866817,1.6801134228539554,1.8446670140245722,1.9870999605994237,-0.8180621402003375,0.8275020435977294,1.7411589746861988,1.8597713081311724,-1.3572417836583839,-0.6008116280686114,0.3026558464616469,0.239484677801447,-0.5526674833713685,-0.48551202964041834,-0.02999160870003882,0.15803748387491454,0.2242720637985798,0.6497589949160427,-0.5839247181841386,-1.2409366693862844,-1.2440436593448188,-0.24654684083214548,0.46195335807252136,-0.3252787621492143,-1.10901013161592,-1.2651979317487194,1.0195922438130223,1.2552200696619003,-0.43332346796252375,-0.43929205950611366,-1.9798091355599214,0.20823752177865845,-0.5449275028038121,1.2552200696619003,1.3608148793163402,0.0,0.648885684515946,-0.828790646684426,0.45627839722929164,0.6872795359539942,-0.9384520912654483,-0.9513187655448121,0.0,0.7768666763675747,-0.450155613520195,-0.3997721930037425,1.4359405971412929,-0.6988680405009371,backstroke
23523,28516,-0.5470712611851851,1.6569014973253653,1.8166344330648543,1.8360998987459693,-0.8456375066763513,0.7118486576023653,1.831896675038901,1.8371762529566085,-1.3572417836583839,-0.9573042312214675,-0.16517504518051207,-0.2185758678924429,-0.41136717789759486,-0.1662566007999616,0.37970128051822033,-0.19218559251921055,-0.22167831851732528,2.17528011341458,-0.5177687515524144,-1.9912378414048386,-1.8576658005812487,0.8024278586584557,-0.8875414491618941,-2.145762002925569,-1.734938713188971,-1.8822329117764567,2.638944631045477,1.0112493137629108,-0.3930395930857845,-0.40641336331097944,-1.787146062610457,0.5423093051362967,-0.3005722617193349,1.0112493137629108,1.0594649900089488,0.0,0.648885684515946,0.9781366601557243,0.5394862022647363,-0.6198602530873073,-0.3409169584129091,0.9115757617985223,0.0,-0.10631692634531574,0.014418351908552802,-0.025625703159050002,2.108300270271042,0.493677290757526,backstroke
