timestamp_ms,ax_g,ay_g,az_g
82830,-0.44,0.238,0.464
82840,-0.43,0.276,0.477
82850,-0.397,0.31,0.476
82860,-0.351,0.321,0.485
82870,-0.292,0.307,0.517
82880,-0.223,0.278,0.537
82890,-0.158,0.236,0.542
82900,-0.113,0.182,0.553
82910,-0.091,0.138,0.555
82920,-0.083,0.106,0.551
82930,-0.079,0.094,0.546
82940,-0.09,0.077,0.557
82950,-0.113,0.076,0.566
82960,-0.138,0.089,0.555
82970,-0.153,0.096,0.523
82980,-0.144,0.096,0.477
82990,-0.109,0.102,0.454
83000,-0.069,0.087,0.462
83010,-0.019,0.091,0.451
83020,0.009,0.072,0.424
83030,0.026,0.041,0.393
83040,0.015,-0.02,0.383
83050,-0.012,-0.113,0.39
83060,-0.07,-0.22,0.409
83070,-0.151,-0.316,0.45
83080,-0.239,-0.372,0.513
83090,-0.34,-0.393,0.595
83100,-0.413,-0.377,0.64
83110,-0.472,-0.332,0.609
83120,-0.51,-0.269,0.527
83130,-0.528,-0.233,0.448
83140,-0.545,-0.259,0.408
83150,-0.571,-0.348,0.416
83160,-0.608,-0.449,0.471
83170,-0.669,-0.526,0.54
83180,-0.738,-0.565,0.586
83190,-0.82,-0.549,0.6
83200,-0.891,-0.489,0.592
83210,-0.939,-0.414,0.595
83220,-0.958,-0.33,0.57
83230,-0.961,-0.268,0.539
83240,-0.968,-0.256,0.543
83250,-0.993,-0.301,0.571
83260,-1.016,-0.39,0.588
83270,-1.039,-0.486,0.613
83280,-1.057,-0.544,0.67
83290,-1.068,-0.558,0.726
83300,-1.067,-0.547,0.747
83310,-1.065,-0.528,0.732
83320,-1.061,-0.519,0.706
83330,-1.046,-0.514,0.691
83340,-1.008,-0.503,0.685
83350,-0.955,-0.474,0.693
83360,-0.912,-0.429,0.703
83370,-0.899,-0.37,0.716
83380,-0.931,-0.302,0.759
83390,-1.008,-0.246,0.833
83400,-1.099,-0.186,0.844
83410,-1.164,-0.114,0.809
83420,-1.164,-0.06,0.79
83430,-1.166,-0.06,0.79
83440,-1.133,-0.053,0.776
83450,-1.08,-0.113,0.778
83460,-1.031,-0.196,0.808
83470,-0.983,-0.275,0.828
83480,-0.95,-0.343,0.862
83490,-0.943,-0.389,0.88
83500,-0.943,-0.437,0.884
83510,-0.98,-0.476,0.874
83520,-1.007,-0.502,0.85
83530,-1.029,-0.538,0.845
83540,-1.031,-0.564,0.844
83550,-1.012,-0.561,0.822
83560,-0.962,-0.521,0.791
83570,-0.923,-0.453,0.771
83580,-0.889,-0.368,0.742
83590,-0.869,-0.307,0.72
83600,-0.871,-0.278,0.718
83610,-0.87,-0.27,0.711
83620,-0.871,-0.311,0.719
83630,-0.874,-0.36,0.72
83640,-0.87,-0.397,0.688
83650,-0.859,-0.406,0.652
83660,-0.834,-0.384,0.627
83670,-0.789,-0.34,0.616
83680,-0.728,-0.31,0.608
83690,-0.69,-0.314,0.628
83700,-0.675,-0.351,0.617
83710,-0.716,-0.424,0.661
83720,-0.808,-0.517,0.728
83730,-0.892,-0.677,0.773
83740,-0.924,-0.871,0.761
83750,-0.883,-1.01,0.712
83760,-0.784,-1.02,0.638
83770,-0.665,-0.933,0.611
83780,-0.545,-0.869,0.588
83790,-0.469,-0.899,0.555
83800,-0.45,-0.992,0.568
83810,-0.457,-1.063,0.555
83820,-0.485,-1.057,0.568
83830,-0.535,-0.996,0.666
83840,-0.516,-0.994,0.805
83850,-0.49,-0.903,0.735
83860,-0.398,-0.699,0.794
83870,-0.352,-0.44,1.01
83880,-0.395,-0.345,1.042
83890,-0.452,-0.418,0.79
83900,-0.471,-0.529,0.511
83910,-0.508,-0.562,0.405
83920,-0.517,-0.454,0.408
83930,-0.449,-0.28,0.366
83940,-0.397,-0.21,0.325
83950,-0.41,-0.291,0.286
83960,-0.47,-0.439,0.294
83970,-0.554,-0.596,0.356
83980,-0.648,-0.723,0.418
83990,-0.72,-0.777,0.443
84000,-0.749,-0.745,0.393
84010,-0.724,-0.655,0.321
84020,-0.681,-0.55,0.264
84030,-0.646,-0.48,0.228
84040,-0.655,-0.45,0.216
84050,-0.725,-0.45,0.249
84060,-0.86,-0.484,0.308
84070,-1.026,-0.555,0.369
84080,-1.156,-0.624,0.386
84090,-1.212,-0.673,0.361
84100,-1.231,-0.7,0.317
84110,-1.267,-0.666,0.299
84120,-1.333,-0.537,0.306
84130,-1.39,-0.336,0.309
84140,-1.395,-0.173,0.32
84150,-1.32,-0.101,0.331
84160,-1.231,-0.112,0.297
84170,-1.19,-0.174,0.238
84180,-1.194,-0.241,0.176
84190,-1.217,-0.285,0.141
84200,-1.262,-0.284,0.116
84210,-1.318,-0.214,0.087
84220,-1.374,-0.101,0.068
84230,-1.414,-0.025,0.087
84240,-1.44,-0.06,0.129
84250,-1.484,-0.202,0.148
84260,-1.521,-0.389,0.134
84270,-1.534,-0.544,0.091
84280,-1.501,-0.608,0.027
84290,-1.43,-0.542,-0.052
84300,-1.351,-0.363,-0.128
84310,-1.307,-0.115,-0.218
84320,-1.32,0.166,-0.319
84330,-1.36,0.396,-0.402
84340,-1.4,0.473,-0.433
84350,-1.4,0.345,-0.369
84360,-1.461,0.345,-0.372
84370,-1.529,0.073,-0.223
84380,-1.559,-0.196,-0.049
84390,-1.534,-0.344,0.023
84400,-1.48,-0.327,-0.063
84410,-1.434,-0.181,-0.221
84420,-1.408,0.013,-0.322
84430,-1.371,0.159,-0.35
84440,-1.323,0.227,-0.31
84450,-1.267,0.219,-0.216
84460,-1.207,0.144,-0.106
84470,-1.146,0.038,0.002
84480,-1.092,-0.049,0.081
84490,-1.046,-0.099,0.138
84500,-1.028,-0.09,0.203
84510,-1.029,-0.051,0.27
84520,-1.033,-0.007,0.289
84530,-1.029,0.027,0.252
84540,-1.029,0.066,0.213
84550,-1.028,0.094,0.216
84560,-1.025,0.105,0.283
84570,-0.997,0.12,0.372
84580,-0.956,0.175,0.421
84590,-0.913,0.254,0.428
84600,-0.874,0.321,0.44
84610,-0.837,0.345,0.469
84620,-0.8,0.323,0.512
84630,-0.772,0.273,0.537
84640,-0.751,0.211,0.558
84650,-0.742,0.165,0.585
84660,-0.753,0.138,0.624
84670,-0.77,0.139,0.65
84680,-0.779,0.151,0.642
84690,-0.773,0.164,0.612
84700,-0.762,0.166,0.571
84710,-0.762,0.166,0.531
84720,-0.783,0.179,0.505
84730,-0.816,0.208,0.482
84740,-0.849,0.239,0.452
84750,-0.873,0.254,0.436
84760,-0.886,0.246,0.427
84770,-0.889,0.216,0.409
84780,-0.887,0.18,0.394
84790,-0.877,0.144,0.382
84800,-0.868,0.097,0.393
84810,-0.86,0.036,0.436
84820,-0.858,-0.024,0.503
84830,-0.856,-0.045,0.545
84840,-0.861,-0.019,0.523
84850,-0.872,0.023,0.464
84860,-0.864,0.07,0.38
84870,-0.835,0.104,0.326
84880,-0.785,0.135,0.331
84890,-0.708,0.159,0.381
84900,-0.609,0.201,0.452
84910,-0.501,0.257,0.516
84920,-0.399,0.301,0.552
84930,-0.322,0.294,0.561
84940,-0.275,0.226,0.565
84950,-0.256,0.17,0.539
84960,-0.242,0.143,0.512
84970,-0.218,0.172,0.469
84980,-0.184,0.233,0.43
84990,-0.168,0.282,0.455
85000,-0.155,0.305,0.48
85010,-0.132,0.3,0.479
85020,-0.107,0.27,0.467
85030,-0.052,0.215,0.443
85040,-0.004,0.161,0.43
85050,0.011,0.099,0.471
85060,-0.013,0.049,0.479
85070,-0.053,0.015,0.448
85080,-0.105,-0.018,0.44
85090,-0.146,-0.054,0.42
85100,-0.167,-0.1,0.409
85110,-0.173,-0.156,0.421
