timestamp_ms,ax_g,ay_g,az_g
20800,0.086,0.14,0.728
20810,0.06,0.131,0.719
20820,0.023,0.116,0.721
20830,0.023,0.116,0.721
20840,-0.015,0.102,0.725
20850,-0.055,0.081,0.729
20860,-0.107,0.053,0.705
20870,-0.131,0.025,0.686
20880,-0.169,-0.007,0.683
20890,-0.212,-0.047,0.643
20900,-0.268,-0.094,0.634
20910,-0.295,-0.131,0.665
20920,-0.307,-0.16,0.708
20930,-0.305,-0.177,0.696
20940,-0.313,-0.189,0.613
20950,-0.348,-0.203,0.526
20960,-0.424,-0.223,0.471
20970,-0.502,-0.238,0.48
20980,-0.532,-0.249,0.55
20990,-0.507,-0.234,0.609
21000,-0.446,-0.22,0.592
21010,-0.406,-0.205,0.534
21020,-0.414,-0.189,0.484
21030,-0.449,-0.183,0.464
21040,-0.474,-0.186,0.494
21050,-0.448,-0.191,0.55
21060,-0.387,-0.201,0.577
21070,-0.327,-0.223,0.555
21080,-0.296,-0.236,0.527
21090,-0.313,-0.242,0.528
21100,-0.332,-0.243,0.551
21110,-0.332,-0.236,0.583
21120,-0.294,-0.242,0.616
21130,-0.245,-0.252,0.626
21140,-0.194,-0.269,0.624
21150,-0.163,-0.274,0.616
21160,-0.123,-0.263,0.649
21170,-0.067,-0.25,0.699
21180,-0.002,-0.235,0.739
21190,0.058,-0.236,0.725
21200,0.089,-0.254,0.681
21210,0.091,-0.291,0.68
21220,0.072,-0.314,0.697
21230,0.046,-0.319,0.718
21240,0.034,-0.301,0.75
21250,0.029,-0.288,0.783
21260,0.018,-0.277,0.796
21270,-0.004,-0.269,0.786
21280,-0.05,-0.241,0.726
21290,-0.104,-0.192,0.653
21300,-0.164,-0.126,0.59
21310,-0.211,-0.081,0.597
21320,-0.228,-0.05,0.657
21330,-0.213,-0.028,0.725
21340,-0.178,-0.023,0.77
21350,-0.138,-0.018,0.773
21360,-0.103,-0.008,0.765
21370,-0.079,0.015,0.757
21380,-0.048,0.049,0.749
21390,-0.023,0.06,0.751
21400,-0.007,0.03,0.765
21410,0.008,-0.024,0.777
21420,0.02,-0.081,0.765
21430,0.025,-0.109,0.732
21440,0.019,-0.112,0.704
21450,0.002,-0.095,0.67
21460,-0.023,-0.06,0.65
21470,-0.048,-0.013,0.648
21480,-0.059,0.027,0.67
21490,-0.035,0.066,0.704
21500,0.016,0.102,0.72
21510,0.066,0.124,0.72
21520,0.099,0.137,0.704
21530,0.108,0.133,0.692
21540,0.095,0.118,0.695
21550,0.088,0.106,0.721
21560,0.107,0.09,0.768
21570,0.144,0.091,0.824
21580,0.195,0.116,0.867
21590,0.251,0.175,0.869
21600,0.302,0.237,0.846
21610,0.345,0.276,0.796
21620,0.368,0.279,0.751
21630,0.375,0.253,0.722
21640,0.373,0.228,0.712
21650,0.374,0.217,0.742
21660,0.398,0.22,0.793
21670,0.447,0.247,0.833
21680,0.503,0.304,0.841
21690,0.559,0.376,0.848
21700,0.6,0.42,0.848
21710,0.632,0.417,0.826
21720,0.656,0.389,0.784
21730,0.665,0.339,0.733
21740,0.666,0.298,0.731
21750,0.679,0.277,0.761
21760,0.705,0.285,0.8
21770,0.742,0.316,0.812
21780,0.774,0.36,0.828
21790,0.778,0.36,0.828
21800,0.812,0.412,0.836
21810,0.855,0.46,0.833
21820,0.912,0.487,0.854
21830,0.967,0.472,0.847
21840,0.992,0.425,0.853
21850,0.995,0.381,0.84
21860,0.986,0.342,0.842
21870,0.974,0.335,0.83
21880,0.99,0.361,0.818
21890,1.044,0.401,0.824
21900,1.113,0.445,0.816
21910,1.184,0.475,0.81
21920,1.225,0.453,0.808
21930,1.237,0.397,0.829
21940,1.217,0.327,0.852
21950,1.176,0.274,0.846
21960,1.147,0.261,0.828
21970,1.148,0.281,0.802
21980,1.187,0.313,0.81
21990,1.247,0.319,0.814
22000,1.309,0.309,0.81
22010,1.341,0.299,0.808
22020,1.318,0.299,0.784
22030,1.264,0.324,0.759
22040,1.213,0.385,0.741
22050,1.172,0.453,0.712
22060,1.154,0.509,0.679
22070,1.166,0.523,0.66
22080,1.197,0.5,0.626
22090,1.238,0.446,0.632
22100,1.277,0.38,0.67
22110,1.285,0.314,0.68
22120,1.27,0.285,0.661
22130,1.236,0.301,0.636
22140,1.208,0.339,0.626
22150,1.183,0.356,0.593
22160,1.169,0.338,0.552
22170,1.172,0.302,0.522
22180,1.197,0.249,0.535
22190,1.225,0.202,0.566
22200,1.244,0.163,0.586
22210,1.248,0.155,0.578
22220,1.235,0.192,0.565
22230,1.218,0.244,0.557
22240,1.202,0.299,0.555
22250,1.196,0.328,0.549
22260,1.197,0.325,0.525
22270,1.211,0.305,0.52
22280,1.239,0.273,0.539
22290,1.258,0.243,0.547
22300,1.258,0.195,0.545
22310,1.26,0.158,0.548
22320,1.264,0.149,0.554
22330,1.256,0.161,0.539
22340,1.232,0.171,0.506
22350,1.203,0.179,0.475
22360,1.173,0.163,0.466
22370,1.139,0.132,0.459
22380,1.106,0.095,0.46
22390,1.08,0.056,0.457
22400,1.07,0.036,0.444
22410,1.062,0.033,0.426
22420,1.057,0.05,0.392
22430,1.049,0.085,0.339
22440,1.044,0.138,0.289
22450,1.038,0.186,0.249
22460,1.025,0.225,0.228
22470,0.999,0.249,0.238
22480,0.966,0.252,0.283
22490,0.934,0.238,0.334
22500,0.909,0.214,0.376
22510,0.903,0.172,0.406
22520,0.911,0.117,0.431
22534,0.934,0.058,0.459
22544,0.949,-0.007,0.487
22554,0.961,-0.058,0.499
22564,0.963,-0.102,0.51
22574,0.985,-0.137,0.568
22584,1.032,-0.162,0.684
22594,1.086,-0.176,0.789
22604,1.114,-0.189,0.855
22614,1.106,-0.193,0.914
22624,1.07,-0.191,0.954
22634,1.032,-0.183,0.981
22644,0.997,-0.178,0.984
22654,0.978,-0.17,0.976
22664,0.977,-0.141,0.952
22674,0.993,-0.096,0.95
22684,1.018,-0.049,0.978
22694,1.022,-0.008,0.987
22704,1.005,0.018,0.99
22714,0.977,0.033,0.994
22724,0.954,0.048,0.989
22734,0.93,0.066,0.976
22744,0.896,0.078,0.956
22754,0.855,0.089,0.917
22764,0.812,0.1,0.877
22774,0.771,0.11,0.842
22784,0.738,0.115,0.812
22794,0.699,0.117,0.784
22804,0.661,0.117,0.774
22814,0.605,0.11,0.763
22824,0.539,0.108,0.744
22834,0.45,0.119,0.725
22844,0.359,0.14,0.702
22854,0.274,0.171,0.674
22864,0.203,0.21,0.661
22874,0.159,0.252,0.671
22884,0.14,0.284,0.697
22894,0.134,0.304,0.694
22904,0.126,0.299,0.666
22914,0.108,0.277,0.642
22924,0.073,0.244,0.623
22934,0.021,0.196,0.6
22944,-0.044,0.147,0.575
22954,-0.112,0.103,0.559
22964,-0.17,0.067,0.569
22974,-0.218,0.04,0.579
22984,-0.256,0.025,0.592
22994,-0.271,0.027,0.605
23004,-0.267,0.045,0.586
23014,-0.236,0.067,0.535
23024,-0.205,0.073,0.485
23034,-0.204,0.072,0.45
23044,-0.239,0.058,0.439
23054,-0.291,0.046,0.453
23064,-0.33,0.029,0.482
23074,-0.353,0.01,0.504
23084,-0.369,-0.022,0.515
23094,-0.379,-0.05,0.532
23104,-0.375,-0.058,0.557
23114,-0.338,-0.058,0.577
23124,-0.294,-0.043,0.564
23134,-0.25,-0.022,0.527
23144,-0.234,-0.007,0.499
23154,-0.232,-0.007,0.499
23164,-0.227,0.024,0.488
23174,-0.203,0.047,0.529
23184,-0.176,0.065,0.593
23194,-0.142,0.051,0.641
23204,-0.103,0.007,0.71
23214,-0.068,-0.043,0.725
23224,-0.034,-0.081,0.758
23234,-0.021,-0.097,0.792
23244,-0.007,-0.091,0.782
23254,0.01,-0.07,0.726
23264,0.029,-0.042,0.662
23274,0.039,-0.017,0.618
23284,0.05,0.003,0.609
23294,0.065,0.019,0.631
23304,0.086,0.042,0.684
23314,0.121,0.065,0.74
23324,0.185,0.089,0.788
23334,0.253,0.107,0.809
23344,0.301,0.109,0.775
23354,0.29,0.088,0.644
23364,0.239,0.058,0.529
23374,0.188,0.063,0.492
23384,0.18,0.101,0.566
23394,0.218,0.131,0.675
23404,0.286,0.135,0.78
23414,0.374,0.117,0.835
23424,0.443,0.103,0.83
23434,0.471,0.106,0.784
23444,0.467,0.126,0.744
23454,0.449,0.146,0.715
23464,0.461,0.15,0.742
23474,0.497,0.137,0.814
23484,0.55,0.107,0.88
23494,0.59,0.089,0.914
23504,0.614,0.082,0.914
23514,0.604,0.09,0.894
23524,0.576,0.102,0.897
23534,0.562,0.099,0.916
23544,0.569,0.084,0.931
23554,0.591,0.056,0.933
23564,0.627,0.034,0.936
23574,0.661,0.032,0.934
23584,0.702,0.052,0.929
23594,0.733,0.094,0.947
23604,0.752,0.127,0.973
23614,0.753,0.136,0.981
23624,0.732,0.134,0.961
23634,0.689,0.117,0.918
23644,0.627,0.099,0.873
23654,0.582,0.102,0.857
23664,0.567,0.128,0.851
23674,0.585,0.172,0.849
23684,0.623,0.212,0.849
23694,0.676,0.242,0.831
23704,0.727,0.257,0.811
23714,0.776,0.254,0.782
23724,0.812,0.238,0.764
23734,0.832,0.209,0.773
23744,0.841,0.182,0.796
23754,0.847,0.169,0.802
23764,0.846,0.17,0.791
23774,0.85,0.182,0.766
23784,0.855,0.192,0.718
23794,0.855,0.185,0.668
23804,0.876,0.168,0.644
23814,0.912,0.153,0.629
23824,0.955,0.157,0.639
23834,0.988,0.177,0.644
23844,1.012,0.201,0.63
23854,1.024,0.22,0.602
23864,1.019,0.225,0.553
23874,1.009,0.196,0.494
23884,1.009,0.135,0.454
23894,1.031,0.063,0.488
23904,1.075,-0.004,0.543
23914,1.126,-0.046,0.547
23924,1.175,-0.033,0.529
23934,1.218,0.001,0.514
23944,1.231,0.046,0.498
23954,1.211,0.071,0.48
23964,1.176,0.061,0.464
23974,1.145,0.032,0.47
23984,1.13,0.01,0.484
23994,1.146,0.02,0.469
24004,1.204,0.069,0.459
24014,1.273,0.14,0.461
24024,1.33,0.206,0.473
24034,1.349,0.241,0.485
24044,1.33,0.234,0.484
24054,1.286,0.18,0.502
24064,1.238,0.098,0.494
24074,1.217,0.032,0.459
24084,1.256,0.016,0.421
24094,1.337,0.045,0.369
24104,1.418,0.11,0.341
24114,1.418,0.11,0.341
24124,1.465,0.183,0.324
24134,1.461,0.236,0.319
24144,1.426,0.254,0.357
24154,1.38,0.234,0.372
24164,1.336,0.193,0.346
24174,1.325,0.145,0.292
24184,1.37,0.116,0.282
24194,1.445,0.126,0.263
24204,1.487,0.16,0.239
24214,1.488,0.215,0.22
24224,1.437,0.272,0.215
24234,1.36,0.327,0.215
24244,1.293,0.379,0.226
24254,1.249,0.412,0.243
24264,1.237,0.415,0.252
24274,1.255,0.379,0.244
24284,1.291,0.314,0.235
24294,1.333,0.227,0.233
24304,1.353,0.144,0.228
24314,1.336,0.094,0.223
24324,1.298,0.086,0.219
24334,1.262,0.107,0.216
24344,1.244,0.133,0.218
24354,1.254,0.155,0.211
24364,1.27,0.158,0.201
24374,1.278,0.146,0.179
24384,1.263,0.122,0.164
24394,1.233,0.094,0.161
24404,1.195,0.069,0.158
24414,1.172,0.055,0.148
24424,1.171,0.058,0.151
24434,1.179,0.082,0.155
24444,1.189,0.102,0.159
24454,1.184,0.1,0.159
24464,1.155,0.07,0.148
24474,1.118,0.034,0.143
24484,1.084,-0.003,0.136
24494,1.071,-0.024,0.142
24504,1.071,-0.027,0.145
24514,1.068,-0.026,0.141
24524,1.067,-0.019,0.132
24534,1.053,-0.033,0.138
24544,1.032,-0.058,0.141
24554,1.005,-0.087,0.13
24564,0.996,-0.1,0.12
24574,1.016,-0.095,0.122
24584,1.064,-0.082,0.128
24594,1.121,-0.068,0.138
24604,1.165,-0.057,0.156
24614,1.176,-0.044,0.179
24624,1.147,-0.04,0.195
24634,1.098,-0.045,0.199
24644,1.051,-0.051,0.19
24654,1.03,-0.055,0.181
24664,1.051,-0.05,0.184
24674,1.109,-0.044,0.196
24684,1.178,-0.044,0.223
24694,1.231,-0.048,0.261
24704,1.252,-0.06,0.289
24714,1.235,-0.071,0.309
24724,1.19,-0.081,0.316
24734,1.135,-0.089,0.308
24744,1.101,-0.094,0.312
24754,1.111,-0.087,0.317
24764,1.141,-0.062,0.325
24774,1.184,-0.037,0.334
24784,1.219,-0.019,0.364
24794,1.231,-0.012,0.383
24804,1.226,-0.009,0.406
24814,1.208,-0.006,0.431
24824,1.185,-0.006,0.444
24834,1.169,-0.013,0.445
24844,1.158,-0.009,0.458
24854,1.158,0.003,0.482
24864,1.152,0.018,0.504
24874,1.141,0.034,0.524
24884,1.122,0.044,0.546
24894,1.096,0.055,0.56
24904,1.062,0.065,0.565
24914,1.038,0.069,0.572
24924,1.013,0.069,0.576
24934,0.998,0.064,0.583
24944,0.975,0.055,0.595
24954,0.939,0.047,0.608
24964,0.896,0.048,0.634
24974,0.844,0.043,0.652
24984,0.786,0.032,0.644
24994,0.723,0.019,0.628
25004,0.663,0.019,0.605
25014,0.615,0.026,0.606
25024,0.57,0.033,0.623
25034,0.534,0.029,0.636
25044,0.488,0.023,0.636
25054,0.452,0.015,0.642
25064,0.411,0.013,0.641
25074,0.368,0.007,0.645
25084,0.304,-0.017,0.641
25094,0.313,-0.017,0.641
25104,0.252,-0.044,0.613
25114,0.203,-0.069,0.604
25124,0.154,-0.071,0.63
25134,0.111,-0.052,0.662
25144,0.07,-0.034,0.696
25154,0.049,-0.026,0.694
25164,0.055,-0.016,0.691
25174,0.05,-0.012,0.684
25184,0.03,-0.02,0.681
25194,0.017,-0.038,0.699
25204,-0.001,-0.07,0.725
25214,-0.025,-0.109,0.76
25224,-0.049,-0.152,0.787
25234,-0.064,-0.191,0.796
25244,-0.084,-0.216,0.781
25254,-0.111,-0.23,0.742
25264,-0.151,-0.238,0.711
25274,-0.189,-0.237,0.7
25284,-0.215,-0.245,0.717
25294,-0.222,-0.245,0.746
25304,-0.225,-0.247,0.768
25314,-0.23,-0.245,0.762
25324,-0.253,-0.228,0.732
25334,-0.283,-0.201,0.701
25344,-0.312,-0.171,0.676
25354,-0.316,-0.15,0.659
25364,-0.308,-0.133,0.651
25374,-0.281,-0.115,0.642
25384,-0.249,-0.091,0.645
25394,-0.216,-0.068,0.66
25404,-0.189,-0.061,0.664
25414,-0.17,-0.074,0.653
25424,-0.155,-0.091,0.646
25434,-0.136,-0.109,0.642
25444,-0.116,-0.123,0.648
25454,-0.095,-0.137,0.649
25464,-0.077,-0.147,0.656
25474,-0.06,-0.156,0.682
25484,-0.036,-0.157,0.7
25494,-0.012,-0.155,0.713
25504,0.009,-0.145,0.727
25514,0.023,-0.119,0.72
25524,0.025,-0.083,0.709
25534,0.012,-0.041,0.715
25544,-0.009,-0.006,0.735
25554,-0.009,0.024,0.765
25564,0.0,0.045,0.774
25574,0.03,0.043,0.778
25584,0.062,0.032,0.77
25594,0.082,0.007,0.744
25604,0.076,-0.011,0.729
25614,0.049,-0.016,0.712
25624,0.018,-0.01,0.714
25634,-0.002,0.011,0.739
25644,0.0,0.043,0.759
25654,0.024,0.077,0.77
25664,0.067,0.101,0.768
25674,0.114,0.12,0.769
25684,0.163,0.133,0.756
25694,0.203,0.142,0.766
25704,0.224,0.145,0.773
25714,0.224,0.164,0.782
25724,0.207,0.199,0.788
25734,0.196,0.238,0.793
25744,0.203,0.267,0.805
25754,0.234,0.274,0.809
25764,0.27,0.268,0.805
25774,0.296,0.26,0.782
25784,0.314,0.263,0.782
25794,0.32,0.277,0.802
25804,0.321,0.3,0.825
25814,0.329,0.324,0.84
25824,0.363,0.335,0.852
25834,0.408,0.32,0.871
25844,0.442,0.295,0.868
25854,0.466,0.273,0.845
25864,0.479,0.266,0.833
25874,0.487,0.276,0.831
25884,0.487,0.315,0.827
25894,0.484,0.373,0.831
25904,0.494,0.429,0.832
25914,0.512,0.472,0.825
25924,0.529,0.492,0.818
25934,0.54,0.505,0.807
25944,0.536,0.508,0.775
25954,0.52,0.506,0.749
25964,0.486,0.496,0.733
25974,0.457,0.485,0.727
25984,0.438,0.486,0.723
25994,0.441,0.497,0.733
26004,0.452,0.511,0.741
26014,0.466,0.511,0.734
26024,0.461,0.514,0.726
26034,0.454,0.519,0.715
26044,0.456,0.539,0.705
26054,0.469,0.564,0.7
26064,0.469,0.564,0.7
26074,0.509,0.595,0.72
26084,0.562,0.62,0.727
26094,0.604,0.639,0.711
26104,0.663,0.658,0.696
26114,0.703,0.669,0.695
26124,0.745,0.664,0.663
26134,0.778,0.65,0.662
26144,0.805,0.631,0.651
26154,0.822,0.617,0.65
26164,0.835,0.615,0.657
26174,0.851,0.618,0.668
26184,0.876,0.61,0.673
26194,0.902,0.588,0.668
26204,0.929,0.554,0.647
26214,0.941,0.527,0.609
26224,0.944,0.51,0.577
26234,0.937,0.516,0.558
26244,0.933,0.554,0.549
26254,0.939,0.614,0.526
26264,0.957,0.68,0.514
26274,0.999,0.738,0.529
26284,1.053,0.753,0.543
26294,1.096,0.731,0.531
26304,1.113,0.682,0.512
26314,1.113,0.637,0.498
26324,1.103,0.623,0.494
26334,1.094,0.647,0.496
26344,1.106,0.698,0.497
26354,1.137,0.75,0.489
26364,1.178,0.787,0.481
26374,1.223,0.788,0.485
26384,1.257,0.751,0.485
26394,1.271,0.691,0.457
26404,1.266,0.63,0.427
26414,1.246,0.586,0.412
26424,1.231,0.582,0.406
26434,1.218,0.625,0.395
26444,1.203,0.69,0.385
26454,1.187,0.766,0.364
26464,1.175,0.839,0.354
26474,1.165,0.898,0.337
26484,1.154,0.916,0.328
26494,1.141,0.896,0.329
26504,1.138,0.847,0.33
26514,1.137,0.797,0.345
26524,1.147,0.746,0.376
26534,1.146,0.69,0.39
26544,1.145,0.652,0.392
26554,1.146,0.633,0.393
26564,1.142,0.62,0.388
26574,1.126,0.608,0.386
26584,1.105,0.594,0.388
26594,1.078,0.575,0.39
26604,1.054,0.55,0.389
26614,1.037,0.526,0.41
26624,1.036,0.497,0.441
26634,1.033,0.466,0.447
26644,1.035,0.434,0.433
26654,1.032,0.411,0.418
26664,1.032,0.409,0.387
26674,1.038,0.412,0.361
26684,1.049,0.422,0.339
26694,1.06,0.42,0.304
26704,1.071,0.414,0.255
26714,1.087,0.414,0.231
26724,1.093,0.41,0.217
26734,1.089,0.397,0.211
26744,1.076,0.394,0.213
26754,1.068,0.401,0.218
26764,1.059,0.406,0.207
26774,1.052,0.397,0.182
26784,1.058,0.381,0.165
26794,1.072,0.357,0.169
26804,1.098,0.323,0.191
26814,1.123,0.288,0.208
26824,1.135,0.245,0.22
26834,1.131,0.207,0.228
26844,1.12,0.184,0.235
26854,1.104,0.158,0.247
26864,1.099,0.137,0.242
26874,1.094,0.12,0.218
26884,1.078,0.108,0.192
26894,1.062,0.113,0.185
26904,1.041,0.126,0.199
26914,1.021,0.15,0.227
26924,1.0,0.18,0.26
26934,0.982,0.2,0.282
26944,0.975,0.212,0.307
26954,0.986,0.221,0.331
26964,1.008,0.211,0.34
26974,1.033,0.193,0.334
26984,1.061,0.174,0.345
26994,1.083,0.147,0.378
27004,1.1,0.114,0.42
27014,1.107,0.075,0.448
27024,1.11,0.059,0.477
27034,1.11,0.059,0.493
27044,1.102,0.061,0.492
27054,1.096,0.076,0.52
27064,1.089,0.1,0.555
27074,1.075,0.114,0.588
27084,1.053,0.129,0.621
27094,1.04,0.144,0.646
27104,1.024,0.17,0.652
27114,1.017,0.2,0.632
27124,1.004,0.21,0.627
27134,0.984,0.203,0.647
27144,0.962,0.183,0.675
27154,0.938,0.162,0.688
27164,0.928,0.137,0.727
27174,0.936,0.116,0.763
27184,0.94,0.102,0.758
27194,0.926,0.098,0.734
27204,0.905,0.11,0.721
27214,0.88,0.13,0.706
27224,0.852,0.142,0.704
27234,0.833,0.138,0.709
27244,0.814,0.134,0.714
27254,0.794,0.131,0.708
27264,0.775,0.119,0.711
27274,0.751,0.116,0.719
27284,0.713,0.125,0.7
27294,0.675,0.133,0.676
27304,0.651,0.144,0.684
27314,0.616,0.165,0.67
27324,0.58,0.189,0.651
27334,0.539,0.209,0.653
27344,0.484,0.22,0.658
27354,0.417,0.213,0.666
27364,0.341,0.197,0.698
27374,0.276,0.166,0.728
27384,0.214,0.113,0.755
27394,0.161,0.075,0.764
27404,0.115,0.045,0.743
27414,0.079,0.029,0.716
27424,0.046,0.025,0.71
27434,0.021,0.023,0.724
27444,-0.003,0.017,0.74
27454,-0.042,0.008,0.748
27464,-0.088,-0.01,0.751
27474,-0.148,-0.038,0.744
27484,-0.206,-0.073,0.731
27494,-0.248,-0.104,0.728
27504,-0.272,-0.134,0.729
27514,-0.266,-0.165,0.731
27524,-0.257,-0.197,0.708
27537,-0.247,-0.218,0.68
27547,-0.249,-0.222,0.683
27557,-0.247,-0.201,0.695
27567,-0.237,-0.16,0.702
27577,-0.223,-0.114,0.704
27587,-0.209,-0.095,0.69
27597,-0.213,-0.103,0.66
27607,-0.234,-0.132,0.631
27617,-0.246,-0.152,0.622
27627,-0.235,-0.156,0.608
27637,-0.196,-0.147,0.596
27647,-0.166,-0.136,0.592
27657,-0.151,-0.121,0.599
27667,-0.156,-0.114,0.611
27677,-0.163,-0.111,0.643
27687,-0.161,-0.123,0.68
27697,-0.143,-0.142,0.69
27707,-0.122,-0.156,0.689
27717,-0.112,-0.153,0.676
27727,-0.122,-0.149,0.65
27737,-0.149,-0.149,0.63
27747,-0.173,-0.144,0.623
27757,-0.178,-0.142,0.646
27767,-0.14,-0.141,0.679
27777,-0.092,-0.153,0.704
27787,-0.051,-0.17,0.708
27797,-0.033,-0.184,0.692
27807,-0.037,-0.191,0.678
27817,-0.059,-0.193,0.677
27827,-0.075,-0.189,0.713
27837,-0.082,-0.175,0.721
27847,-0.08,-0.135,0.642
27857,-0.075,-0.073,0.559
27867,-0.063,0.007,0.528
27877,-0.025,0.088,0.596
27887,0.037,0.169,0.726
27897,0.113,0.235,0.836
27907,0.177,0.268,0.917
27917,0.208,0.262,0.981
27927,0.212,0.239,1.014
27937,0.196,0.214,1.009
27947,0.176,0.203,0.971
27957,0.157,0.211,0.932
27967,0.144,0.23,0.893
27977,0.153,0.244,0.864
27987,0.164,0.252,0.867
27997,0.179,0.254,0.883
28007,0.2,0.262,0.896
28017,0.223,0.27,0.899
28027,0.253,0.271,0.913
28037,0.276,0.251,0.907
28047,0.284,0.21,0.877
28057,0.27,0.159,0.852
28067,0.239,0.114,0.83
28077,0.197,0.098,0.828
28087,0.164,0.115,0.854
28097,0.146,0.16,0.87
28107,0.148,0.2,0.877
28117,0.166,0.22,0.873
28127,0.186,0.202,0.84
28137,0.2,0.157,0.808
28147,0.197,0.119,0.774
28157,0.19,0.105,0.773
28167,0.192,0.124,0.791
28177,0.21,0.173,0.802
28187,0.24,0.235,0.797
28197,0.286,0.287,0.796
28207,0.323,0.314,0.808
28217,0.349,0.328,0.811
28227,0.364,0.344,0.807
28237,0.375,0.361,0.81
28247,0.376,0.379,0.804
28257,0.367,0.405,0.788
28267,0.365,0.443,0.766
28277,0.387,0.497,0.767
28287,0.431,0.555,0.778
28297,0.431,0.555,0.778
28307,0.49,0.6,0.803
28317,0.542,0.618,0.815
28327,0.572,0.6,0.793
28337,0.605,0.543,0.762
28347,0.634,0.496,0.751
28357,0.664,0.473,0.74
28367,0.689,0.478,0.744
28377,0.719,0.517,0.74
28387,0.745,0.57,0.728
28397,0.771,0.614,0.719
28407,0.801,0.624,0.7
28417,0.827,0.613,0.685
28427,0.856,0.582,0.686
28437,0.876,0.552,0.689
28447,0.889,0.532,0.672
28457,0.896,0.537,0.642
28467,0.892,0.567,0.61
28477,0.884,0.606,0.582
28487,0.868,0.635,0.582
28497,0.871,0.654,0.591
28507,0.887,0.642,0.586
28517,0.925,0.619,0.581
28527,0.968,0.583,0.569
28537,1.002,0.548,0.54
28547,1.027,0.509,0.493
28557,1.039,0.481,0.456
28567,1.043,0.478,0.434
28577,1.046,0.489,0.438
28587,1.058,0.508,0.452
28597,1.092,0.538,0.458
28607,1.137,0.568,0.453
28617,1.186,0.584,0.441
28627,1.227,0.583,0.425
28637,1.248,0.561,0.398
28647,1.259,0.53,0.367
28657,1.266,0.49,0.325
28667,1.279,0.455,0.311
28677,1.323,0.446,0.333
28687,1.377,0.459,0.366
28697,1.397,0.494,0.372
28707,1.383,0.531,0.357
28717,1.351,0.573,0.34
28727,1.323,0.594,0.325
28737,1.307,0.591,0.308
28747,1.325,0.547,0.3
28757,1.373,0.473,0.301
28767,1.423,0.385,0.306
28777,1.455,0.317,0.322
28787,1.462,0.28,0.343
28797,1.431,0.271,0.359
28807,1.393,0.298,0.353
28817,1.369,0.346,0.356
28827,1.366,0.401,0.367
28837,1.372,0.434,0.374
28847,1.37,0.424,0.37
28857,1.342,0.368,0.358
28867,1.297,0.295,0.328
28877,1.256,0.244,0.292
28887,1.228,0.238,0.245
28897,1.244,0.29,0.206
28907,1.307,0.392,0.194
28917,1.369,0.492,0.202
28927,1.394,0.562,0.205
28937,1.364,0.589,0.184
28947,1.291,0.575,0.163
28957,1.199,0.511,0.134
28967,1.118,0.405,0.099
28977,1.068,0.287,0.076
28987,1.06,0.181,0.109
28997,1.085,0.103,0.164
29007,1.124,0.057,0.186
29017,1.139,0.041,0.157
29027,1.134,0.033,0.111
29037,1.105,0.024,0.076
29047,1.069,0.012,0.041
29057,1.035,0.012,0.033
29067,1.023,0.027,0.045
29077,1.036,0.052,0.066
29087,1.07,0.065,0.079
29097,1.115,0.064,0.089
29107,1.161,0.041,0.091
29117,1.18,0.016,0.101
29127,1.167,-0.013,0.087
29137,1.127,-0.02,0.061
29147,1.083,-0.013,0.038
29157,1.055,0.0,0.044
29167,1.057,0.017,0.089
29177,1.083,0.039,0.161
29187,1.117,0.051,0.232
29197,1.151,0.054,0.297
29207,1.173,0.06,0.343
29217,1.175,0.059,0.371
29227,1.164,0.051,0.382
29237,1.152,0.034,0.405
29247,1.153,0.001,0.451
29257,1.161,-0.049,0.5
29267,1.161,-0.097,0.516
29277,1.169,-0.106,0.521
29287,1.173,-0.142,0.567
29297,1.19,-0.154,0.594
29307,1.196,-0.154,0.601
29317,1.214,-0.131,0.592
29327,1.236,-0.091,0.591
29337,1.249,-0.045,0.62
29347,1.244,-0.005,0.637
29357,1.236,0.016,0.65
29367,1.219,0.03,0.648
29377,1.211,0.035,0.658
29387,1.21,0.041,0.684
29397,1.209,0.035,0.691
29407,1.199,0.023,0.676
29417,1.168,0.007,0.661
29427,1.145,-0.007,0.656
29437,1.116,-0.01,0.673
29447,1.087,-0.012,0.695
29457,1.058,-0.027,0.712
29467,1.025,-0.039,0.713
29477,0.987,-0.038,0.715
29487,0.938,-0.032,0.72
29497,0.877,-0.035,0.712
29507,0.818,-0.04,0.697
29517,0.75,-0.042,0.672
29527,0.684,-0.032,0.665
29537,0.625,-0.019,0.666
29547,0.569,-0.009,0.668
29557,0.526,-0.016,0.68
29567,0.483,-0.019,0.687
29577,0.439,-0.022,0.692
29587,0.391,-0.025,0.677
29597,0.33,-0.033,0.638
29607,0.258,-0.035,0.589
29617,0.175,-0.03,0.547
29627,0.102,-0.024,0.526
29637,0.051,-0.019,0.528
29647,0.032,-0.019,0.559
29657,0.041,-0.02,0.579
29667,0.052,-0.012,0.564
29677,0.053,0.008,0.552
29687,0.043,0.036,0.541
29697,0.022,0.058,0.525
29707,-0.005,0.083,0.508
29717,-0.03,0.098,0.519
29727,-0.059,0.089,0.539
29737,-0.09,0.072,0.584
29747,-0.119,0.051,0.649
29757,-0.129,0.03,0.695
29767,-0.129,-0.004,0.692
29777,-0.148,-0.028,0.648
29787,-0.187,-0.042,0.579
29797,-0.244,-0.046,0.529
29807,-0.293,-0.044,0.555
29817,-0.305,-0.052,0.637
