timestamp_ms,ax_g,ay_g,az_g
114671,-0.375,0.737,-0.627
114681,-0.378,0.783,-0.662
114691,-0.408,0.803,-0.659
114701,-0.444,0.781,-0.623
114711,-0.47,0.749,-0.588
114721,-0.503,0.717,-0.623
114731,-0.496,0.708,-0.56
114741,-0.445,0.7,-0.48
114751,-0.355,0.648,-0.409
114761,-0.263,0.564,-0.362
114771,-0.187,0.484,-0.332
114781,-0.134,0.428,-0.282
114791,-0.104,0.461,-0.28
114801,-0.068,0.59,-0.278
114811,-0.016,0.766,-0.244
114821,0.047,0.943,-0.231
114831,0.113,1.053,-0.214
114841,0.119,1.124,-0.232
114851,0.086,1.166,-0.248
114861,0.043,1.212,-0.245
114871,-0.027,1.213,-0.252
114881,-0.072,1.208,-0.267
114891,-0.064,1.192,-0.296
114901,-0.02,1.178,-0.335
114911,0.053,1.152,-0.34
114921,0.133,1.089,-0.313
114931,0.217,1.015,-0.273
114941,0.297,0.958,-0.259
114951,0.373,0.932,-0.243
114961,0.427,0.931,-0.246
114971,0.464,0.952,-0.232
114981,0.494,0.968,-0.208
114991,0.528,0.983,-0.159
115001,0.588,1.002,-0.076
115011,0.637,1.031,-0.012
115021,0.672,1.052,0.01
115031,0.693,1.057,0.009
115041,0.728,1.043,0.028
115051,0.767,1.023,0.044
115061,0.806,0.993,0.055
115071,0.841,0.95,0.065
115084,0.864,0.875,0.066
115094,0.89,0.772,0.094
115104,0.947,0.675,0.148
115114,1.014,0.596,0.212
115124,1.062,0.557,0.26
115134,1.097,0.558,0.31
115144,1.101,0.59,0.359
115154,1.081,0.607,0.413
115164,1.07,0.611,0.396
115174,1.076,0.617,0.329
115184,1.095,0.609,0.275
115194,1.132,0.593,0.281
115204,1.213,0.594,0.382
115214,1.311,0.629,0.477
115224,1.326,0.671,0.507
115234,1.239,0.67,0.491
115244,1.142,0.664,0.458
115254,1.088,0.696,0.408
115264,1.108,0.748,0.317
115274,1.195,0.795,0.269
115284,1.341,0.822,0.332
115294,1.494,0.835,0.454
115304,1.526,0.819,0.513
115314,1.424,0.764,0.542
115324,1.305,0.725,0.556
115334,1.237,0.744,0.526
115344,1.212,0.813,0.465
115354,1.231,0.907,0.422
115364,1.265,0.966,0.394
115374,1.295,0.957,0.395
115384,1.307,0.88,0.391
115394,1.313,0.792,0.403
115404,1.301,0.724,0.408
115414,1.27,0.702,0.386
115424,1.226,0.729,0.39
115434,1.173,0.774,0.402
115444,1.138,0.79,0.418
115454,1.117,0.754,0.408
115464,1.116,0.686,0.374
115474,1.122,0.603,0.346
115484,1.126,0.54,0.329
115494,1.121,0.498,0.318
115504,1.113,0.487,0.303
115514,1.091,0.501,0.284
115524,1.067,0.51,0.27
115534,1.053,0.492,0.261
115544,1.047,0.442,0.24
115554,1.048,0.392,0.217
115564,1.047,0.347,0.211
115574,1.044,0.324,0.223
115584,1.029,0.3,0.242
115594,1.0,0.278,0.24
115604,0.969,0.264,0.241
115614,0.942,0.257,0.239
115624,0.918,0.23,0.23
115634,0.898,0.182,0.22
115644,0.887,0.141,0.214
115654,0.883,0.112,0.225
115664,0.885,0.104,0.246
115674,0.889,0.107,0.257
115684,0.896,0.096,0.259
115694,0.89,0.074,0.238
115704,0.87,0.038,0.228
115714,0.853,0.005,0.231
115724,0.839,-0.024,0.243
115734,0.837,-0.039,0.277
115744,0.854,-0.046,0.329
115754,0.872,-0.055,0.355
115764,0.89,-0.054,0.354
115774,0.89,-0.054,0.354
115784,0.898,-0.04,0.351
115794,0.869,-0.003,0.34
115804,0.83,0.04,0.327
115814,0.835,0.108,0.355
115824,0.859,0.216,0.394
115834,0.894,0.338,0.355
115844,0.949,0.503,0.311
115854,1.032,0.734,0.265
115864,1.068,0.994,0.251
115874,0.985,1.229,0.288
115884,0.791,1.478,0.25
115894,0.682,1.672,0.189
115904,0.654,1.736,0.196
115914,0.663,1.715,0.271
115924,0.697,1.653,0.36
115934,0.747,1.538,0.436
115944,0.81,1.388,0.461
115954,0.886,1.241,0.449
115964,0.972,1.145,0.451
115974,1.043,1.099,0.459
115984,1.087,1.076,0.466
115994,1.097,1.065,0.471
116004,1.077,1.057,0.46
116014,1.044,1.051,0.45
116024,1.0,1.055,0.458
116034,0.96,1.068,0.451
116044,0.923,1.099,0.45
116054,0.902,1.125,0.445
116064,0.9,1.131,0.439
116074,0.917,1.113,0.415
116084,0.954,1.086,0.392
116094,0.986,1.055,0.386
116104,1.004,1.02,0.393
116114,1.013,0.968,0.411
116124,1.014,0.935,0.431
116134,1.009,0.916,0.452
116144,1.006,0.902,0.467
116154,0.995,0.895,0.47
116164,0.974,0.9,0.467
116174,0.935,0.926,0.473
116184,0.889,0.969,0.494
116194,0.849,0.996,0.51
116204,0.828,1.009,0.52
116214,0.806,1.023,0.532
116224,0.797,1.055,0.548
116234,0.797,1.08,0.574
116244,0.809,1.08,0.604
116254,0.837,1.056,0.63
116264,0.873,1.018,0.661
116274,0.908,0.981,0.681
116284,0.932,0.942,0.7
116294,0.944,0.908,0.706
116304,0.943,0.876,0.71
116314,0.919,0.853,0.725
116324,0.871,0.832,0.741
116334,0.821,0.821,0.749
116344,0.774,0.816,0.759
116354,0.733,0.814,0.762
116364,0.692,0.809,0.761
116374,0.656,0.802,0.743
116384,0.616,0.784,0.714
116394,0.57,0.746,0.682
116404,0.538,0.7,0.663
116414,0.501,0.645,0.666
116424,0.458,0.597,0.686
116434,0.405,0.553,0.702
116444,0.347,0.517,0.716
116454,0.283,0.491,0.72
116464,0.211,0.469,0.71
116474,0.139,0.464,0.696
116484,0.08,0.469,0.689
116494,0.037,0.476,0.688
116504,0.013,0.482,0.676
116514,-0.007,0.46,0.641
116524,-0.023,0.425,0.619
116534,-0.042,0.395,0.616
116544,-0.055,0.359,0.622
116554,-0.072,0.325,0.632
116564,-0.104,0.29,0.648
116574,-0.144,0.263,0.663
116584,-0.179,0.248,0.66
116594,-0.203,0.238,0.646
116604,-0.215,0.234,0.63
116614,-0.228,0.222,0.601
116624,-0.23,0.196,0.564
116634,-0.233,0.156,0.534
116644,-0.245,0.107,0.528
116654,-0.27,0.064,0.526
116664,-0.301,0.03,0.526
116674,-0.332,0.015,0.528
116684,-0.355,0.008,0.53
116694,-0.36,0.014,0.509
116704,-0.355,0.024,0.475
116714,-0.355,0.036,0.446
116724,-0.368,0.036,0.417
116734,-0.388,0.025,0.389
116744,-0.388,0.009,0.375
116754,-0.404,0.008,0.375
116764,-0.411,-0.023,0.365
116774,-0.422,-0.064,0.345
116784,-0.444,-0.1,0.326
116794,-0.478,-0.127,0.268
116804,-0.51,-0.131,0.208
116814,-0.553,-0.111,0.171
116824,-0.6,-0.078,0.139
116834,-0.632,-0.047,0.104
116844,-0.629,-0.02,0.04
116854,-0.604,-0.005,-0.036
116864,-0.558,0.0,-0.072
116874,-0.517,-0.014,-0.077
116884,-0.504,-0.056,-0.085
116894,-0.507,-0.101,-0.125
116904,-0.52,-0.148,-0.187
116914,-0.54,-0.153,-0.215
116924,-0.585,-0.157,-0.209
116934,-0.604,-0.174,-0.192
116944,-0.59,-0.182,-0.183
116954,-0.552,-0.198,-0.193
116964,-0.522,-0.224,-0.19
116974,-0.508,-0.218,-0.186
116984,-0.527,-0.148,-0.203
116994,-0.585,-0.034,-0.236
117004,-0.675,0.08,-0.257
117014,-0.724,0.204,-0.287
117024,-0.74,0.306,-0.325
117034,-0.738,0.397,-0.342
117044,-0.731,0.466,-0.355
117054,-0.704,0.532,-0.38
117064,-0.664,0.59,-0.36
117074,-0.63,0.632,-0.348
117084,-0.615,0.634,-0.343
117094,-0.611,0.629,-0.356
117104,-0.623,0.647,-0.364
117114,-0.685,0.698,-0.364
117124,-0.706,0.741,-0.343
117134,-0.728,0.768,-0.314
117144,-0.734,0.769,-0.287
117154,-0.695,0.776,-0.268
117164,-0.621,0.791,-0.248
117174,-0.539,0.801,-0.212
117184,-0.46,0.812,-0.181
117194,-0.412,0.827,-0.154
117204,-0.39,0.869,-0.122
117214,-0.379,0.904,-0.143
117224,-0.349,0.91,-0.16
117234,-0.286,0.9,-0.187
117244,-0.209,0.878,-0.185
117254,-0.134,0.863,-0.146
117264,-0.084,0.821,-0.086
117274,-0.055,0.779,0.006
117284,-0.023,0.755,0.111
117294,0.031,0.756,0.199
117304,0.092,0.801,0.263
117314,0.155,0.86,0.278
117324,0.24,0.917,0.269
117334,0.36,0.974,0.236
117344,0.484,1.029,0.192
117354,0.6,1.062,0.201
117364,0.692,1.063,0.207
117374,0.762,1.052,0.216
117384,0.804,1.042,0.237
117394,0.823,1.051,0.248
117404,0.829,1.057,0.258
117414,0.845,1.035,0.29
117424,0.883,0.987,0.317
117434,0.932,0.892,0.348
117444,0.997,0.762,0.389
117454,1.062,0.643,0.422
117464,1.141,0.539,0.453
117474,1.219,0.462,0.485
117484,1.323,0.427,0.591
117494,1.417,0.439,0.67
117504,1.426,0.385,0.677
117514,1.419,0.344,0.681
117524,1.433,0.327,0.658
117534,1.446,0.336,0.637
117544,1.517,0.383,0.704
117554,1.586,0.438,0.764
117564,1.543,0.453,0.795
117574,1.409,0.444,0.811
117584,1.281,0.436,0.807
117594,1.23,0.446,0.784
117604,1.29,0.494,0.755
117614,1.424,0.563,0.754
117624,1.585,0.628,0.802
117634,1.677,0.653,0.834
117644,1.644,0.64,0.836
117654,1.536,0.622,0.833
117664,1.428,0.634,0.832
117674,1.365,0.676,0.806
117684,1.378,0.739,0.765
117694,1.459,0.811,0.747
117704,1.558,0.858,0.747
117714,1.614,0.862,0.735
117724,1.614,0.862,0.735
117734,1.619,0.837,0.748
117744,1.605,0.79,0.749
117754,1.571,0.747,0.717
117764,1.544,0.722,0.7
117774,1.537,0.723,0.707
117784,1.555,0.705,0.704
117794,1.576,0.652,0.663
117804,1.584,0.585,0.634
117814,1.588,0.524,0.597
117824,1.588,0.459,0.569
117834,1.586,0.408,0.544
117844,1.574,0.379,0.562
117854,1.558,0.378,0.585
117864,1.514,0.379,0.589
117874,1.445,0.363,0.577
117884,1.378,0.344,0.553
117894,1.328,0.335,0.543
117904,1.287,0.309,0.537
117914,1.247,0.273,0.536
117924,1.211,0.253,0.546
117934,1.173,0.247,0.563
117944,1.123,0.252,0.592
117954,1.07,0.248,0.64
117964,1.021,0.223,0.67
117974,0.974,0.197,0.688
117984,0.929,0.178,0.707
117994,0.885,0.173,0.725
118004,0.841,0.201,0.745
118014,0.801,0.242,0.767
118024,0.751,0.304,0.753
118034,0.699,0.393,0.728
118044,0.652,0.511,0.72
118054,0.618,0.646,0.727
118064,0.593,0.766,0.741
118074,0.569,0.86,0.743
118084,0.546,0.923,0.742
118094,0.535,0.962,0.738
118104,0.545,0.972,0.737
118114,0.575,0.955,0.751
118124,0.606,0.915,0.749
118134,0.639,0.876,0.757
118144,0.653,0.855,0.773
118154,0.654,0.852,0.787
118164,0.638,0.858,0.796
118174,0.613,0.857,0.795
118184,0.594,0.84,0.795
118194,0.571,0.813,0.792
118204,0.548,0.794,0.793
118214,0.525,0.776,0.797
118224,0.509,0.769,0.789
118234,0.48,0.77,0.782
118244,0.445,0.784,0.785
118254,0.418,0.8,0.793
118264,0.403,0.811,0.808
118274,0.396,0.806,0.826
118284,0.386,0.788,0.842
118294,0.374,0.754,0.838
118304,0.35,0.719,0.826
118314,0.32,0.686,0.813
118324,0.288,0.654,0.796
118334,0.257,0.629,0.794
118344,0.223,0.612,0.792
118354,0.186,0.599,0.786
118364,0.166,0.594,0.787
118374,0.157,0.599,0.771
118384,0.152,0.596,0.752
118394,0.151,0.586,0.738
118404,0.148,0.562,0.73
118414,0.128,0.526,0.728
118424,0.095,0.481,0.723
118434,0.051,0.435,0.716
118444,0.008,0.39,0.7
118454,-0.039,0.353,0.665
118464,-0.083,0.323,0.636
118474,-0.129,0.3,0.62
118484,-0.182,0.279,0.619
118494,-0.235,0.26,0.623
118504,-0.281,0.244,0.615
118514,-0.305,0.212,0.597
118524,-0.314,0.18,0.574
118534,-0.309,0.142,0.549
118544,-0.302,0.114,0.541
118554,-0.315,0.09,0.534
118564,-0.347,0.065,0.511
118574,-0.387,0.053,0.471
118584,-0.427,0.065,0.438
118594,-0.459,0.07,0.413
118604,-0.478,0.058,0.393
118614,-0.489,0.034,0.391
118624,-0.499,0.011,0.383
118634,-0.511,-0.005,0.38
118644,-0.526,-0.018,0.372
118654,-0.54,-0.02,0.361
118664,-0.552,-0.017,0.34
118674,-0.569,-0.018,0.32
118684,-0.583,-0.027,0.288
118694,-0.583,-0.027,0.288
118704,-0.6,-0.035,0.258
118714,-0.628,-0.043,0.235
118724,-0.662,-0.056,0.216
118734,-0.674,-0.077,0.208
118744,-0.679,-0.072,0.203
118754,-0.688,-0.064,0.202
118764,-0.69,-0.057,0.183
118774,-0.688,-0.06,0.159
118784,-0.692,-0.063,0.133
118794,-0.7,-0.059,0.11
118804,-0.715,-0.04,0.079
118814,-0.734,-0.02,0.05
118824,-0.75,-0.01,0.026
118834,-0.763,-0.011,0.012
118844,-0.771,-0.02,0.001
118854,-0.785,-0.039,-0.018
118864,-0.801,-0.057,-0.041
118874,-0.808,-0.073,-0.046
118884,-0.816,-0.07,-0.061
118894,-0.814,-0.075,-0.073
118904,-0.809,-0.092,-0.076
118914,-0.799,-0.111,-0.082
118924,-0.797,-0.122,-0.085
118934,-0.801,-0.143,-0.1
118944,-0.819,-0.15,-0.093
118954,-0.845,-0.133,-0.09
118964,-0.863,-0.076,-0.095
118974,-0.875,-0.023,-0.102
118984,-0.869,0.033,-0.096
118994,-0.859,0.069,-0.101
119004,-0.84,0.102,-0.11
119014,-0.814,0.133,-0.12
119024,-0.783,0.175,-0.124
119034,-0.756,0.202,-0.15
119044,-0.741,0.206,-0.193
119054,-0.731,0.235,-0.241
119064,-0.715,0.351,-0.259
119074,-0.692,0.538,-0.25
119084,-0.668,0.711,-0.263
119094,-0.644,0.789,-0.251
119104,-0.647,0.745,-0.267
119114,-0.634,0.639,-0.285
119124,-0.62,0.523,-0.269
119134,-0.601,0.44,-0.202
119144,-0.577,0.408,-0.111
119154,-0.561,0.395,-0.053
119164,-0.55,0.354,-0.058
119174,-0.536,0.327,-0.026
119184,-0.552,0.313,0.03
119194,-0.598,0.319,0.109
119204,-0.665,0.364,0.149
119214,-0.689,0.418,0.163
119224,-0.631,0.494,0.179
119234,-0.502,0.601,0.182
119244,-0.37,0.7,0.19
119254,-0.293,0.773,0.226
119264,-0.275,0.825,0.23
119274,-0.29,0.871,0.251
119284,-0.273,0.928,0.28
119294,-0.221,0.978,0.28
119304,-0.135,0.995,0.269
119314,-0.046,0.973,0.282
119324,0.027,0.948,0.333
119334,0.09,0.946,0.401
119344,0.158,0.978,0.474
119354,0.211,1.038,0.524
119364,0.243,1.114,0.54
119374,0.247,1.181,0.53
119384,0.232,1.224,0.513
119394,0.202,1.234,0.488
119404,0.162,1.21,0.465
119414,0.132,1.153,0.451
119424,0.124,1.093,0.467
119434,0.132,1.04,0.478
119444,0.163,0.994,0.437
119454,0.203,0.971,0.389
119464,0.252,0.977,0.374
119474,0.312,0.986,0.37
119484,0.372,0.974,0.342
119494,0.427,0.928,0.328
119504,0.488,0.866,0.348
119514,0.547,0.818,0.366
119524,0.597,0.792,0.368
119534,0.626,0.785,0.376
119544,0.661,0.778,0.404
119554,0.697,0.772,0.425
119564,0.72,0.74,0.434
119574,0.739,0.682,0.445
119584,0.764,0.614,0.435
119594,0.801,0.554,0.463
119604,0.867,0.495,0.52
119614,0.931,0.445,0.536
119624,0.956,0.398,0.53
119634,0.981,0.36,0.555
119644,1.019,0.351,0.586
119654,1.041,0.352,0.595
119664,1.073,0.353,0.646
119674,1.073,0.353,0.694
119684,1.129,0.357,0.694
119694,1.143,0.355,0.709
119704,1.121,0.332,0.699
119714,1.095,0.316,0.692
119724,1.101,0.325,0.65
119734,1.134,0.353,0.663
119744,1.207,0.397,0.665
119754,1.308,0.443,0.697
119764,1.387,0.464,0.714
119774,1.429,0.457,0.729
119784,1.414,0.432,0.75
119794,1.351,0.421,0.754
119804,1.263,0.431,0.739
119814,1.176,0.458,0.706
119824,1.128,0.492,0.682
119834,1.142,0.535,0.691
119844,1.228,0.566,0.699
119854,1.331,0.567,0.69
119864,1.416,0.539,0.688
119874,1.464,0.47,0.68
119884,1.474,0.375,0.664
119894,1.446,0.283,0.643
119904,1.396,0.219,0.626
119914,1.336,0.177,0.61
119924,1.282,0.156,0.595
119934,1.25,0.149,0.578
119944,1.257,0.169,0.568
119954,1.291,0.196,0.559
119964,1.338,0.213,0.562
119974,1.37,0.219,0.558
119984,1.375,0.201,0.546
119994,1.361,0.172,0.528
120004,1.324,0.143,0.516
120014,1.283,0.122,0.526
120024,1.251,0.108,0.552
120034,1.231,0.097,0.58
120044,1.214,0.087,0.611
120054,1.193,0.084,0.623
120064,1.178,0.104,0.639
120074,1.163,0.15,0.663
120087,1.149,0.197,0.674
120097,1.134,0.243,0.665
120107,1.128,0.311,0.671
120117,1.124,0.398,0.688
120127,1.105,0.478,0.699
120137,1.054,0.545,0.69
120147,0.985,0.614,0.67
120157,0.918,0.693,0.651
120167,0.857,0.767,0.647
120177,0.816,0.822,0.649
120187,0.808,0.858,0.666
120197,0.837,0.875,0.686
120207,0.883,0.874,0.71
120217,0.924,0.858,0.73
120227,0.947,0.831,0.77
120237,0.945,0.807,0.817
120247,0.929,0.783,0.853
120257,0.905,0.76,0.867
120267,0.872,0.744,0.87
120277,0.846,0.746,0.867
120287,0.83,0.764,0.869
120297,0.832,0.795,0.871
120307,0.834,0.819,0.87
120317,0.836,0.831,0.869
120327,0.83,0.824,0.87
120337,0.83,0.802,0.865
120347,0.832,0.776,0.869
120357,0.84,0.753,0.872
120367,0.839,0.737,0.861
120377,0.821,0.73,0.857
120387,0.801,0.731,0.853
120397,0.779,0.727,0.846
120407,0.764,0.706,0.829
120417,0.762,0.663,0.812
120427,0.765,0.624,0.813
120437,0.763,0.589,0.821
120447,0.748,0.558,0.824
120457,0.722,0.535,0.83
120467,0.696,0.524,0.842
120477,0.672,0.511,0.86
120487,0.641,0.491,0.868
120497,0.601,0.465,0.851
120507,0.557,0.449,0.821
120517,0.51,0.449,0.79
120527,0.471,0.451,0.762
120537,0.444,0.447,0.759
120547,0.407,0.433,0.761
120557,0.365,0.427,0.76
120567,0.317,0.425,0.755
120577,0.272,0.424,0.747
120587,0.231,0.421,0.732
120597,0.189,0.415,0.709
120607,0.144,0.401,0.687
120617,0.1,0.389,0.687
120627,0.055,0.38,0.698
120637,0.006,0.357,0.696
120647,-0.048,0.321,0.691
120657,-0.101,0.295,0.68
120667,-0.153,0.281,0.672
120677,-0.202,0.279,0.665
120687,-0.244,0.284,0.664
120697,-0.275,0.292,0.666
120707,-0.294,0.303,0.657
120717,-0.312,0.323,0.631
120727,-0.329,0.346,0.614
120737,-0.345,0.359,0.614
120747,-0.366,0.356,0.614
120757,-0.401,0.335,0.599
120767,-0.438,0.304,0.586
120777,-0.471,0.274,0.584
120787,-0.49,0.245,0.596
120797,-0.498,0.229,0.609
120807,-0.506,0.224,0.599
120817,-0.524,0.229,0.572
120827,-0.552,0.241,0.552
120837,-0.579,0.262,0.542
120847,-0.607,0.273,0.518
120857,-0.627,0.274,0.496
120867,-0.633,0.265,0.489
120877,-0.623,0.235,0.469
120887,-0.604,0.191,0.452
120897,-0.608,0.146,0.428
120907,-0.629,0.114,0.395
120917,-0.659,0.102,0.376
120927,-0.694,0.11,0.375
120937,-0.729,0.125,0.382
120947,-0.729,0.125,0.382
120957,-0.75,0.156,0.36
120967,-0.759,0.185,0.362
120977,-0.77,0.209,0.339
120987,-0.766,0.203,0.331
120997,-0.772,0.171,0.302
121007,-0.785,0.13,0.25
121017,-0.789,0.099,0.253
121027,-0.782,0.08,0.257
121037,-0.778,0.072,0.268
121047,-0.787,0.076,0.283
121057,-0.803,0.085,0.29
121067,-0.832,0.099,0.29
121077,-0.85,0.109,0.288
121087,-0.85,0.118,0.28
121097,-0.826,0.112,0.27
121107,-0.789,0.081,0.26
121117,-0.76,0.037,0.243
121127,-0.754,-0.017,0.222
121137,-0.772,-0.061,0.201
121147,-0.804,-0.083,0.203
121157,-0.834,-0.091,0.219
121167,-0.842,-0.079,0.236
121177,-0.813,-0.044,0.245
121187,-0.771,-0.003,0.236
121197,-0.721,0.048,0.213
121207,-0.692,0.079,0.163
121217,-0.693,0.062,0.119
121227,-0.71,0.014,0.108
121237,-0.741,-0.035,0.108
121247,-0.76,-0.059,0.123
121257,-0.767,-0.048,0.145
121267,-0.763,-0.025,0.159
121277,-0.766,0.005,0.154
121287,-0.777,0.037,0.131
121297,-0.788,0.088,0.105
121307,-0.806,0.154,0.07
121317,-0.826,0.215,0.019
121327,-0.842,0.256,-0.029
121337,-0.85,0.272,-0.056
121347,-0.842,0.27,-0.074
121357,-0.824,0.273,-0.078
121367,-0.797,0.286,-0.083
121377,-0.768,0.299,-0.076
121387,-0.75,0.31,-0.089
121397,-0.748,0.307,-0.113
121407,-0.752,0.294,-0.142
121417,-0.75,0.264,-0.17
121427,-0.75,0.194,-0.203
121437,-0.762,0.099,-0.226
121447,-0.779,0.005,-0.245
121457,-0.802,-0.075,-0.28
121467,-0.801,-0.093,-0.257
121477,-0.761,-0.004,-0.238
121487,-0.679,0.155,-0.24
121497,-0.595,0.305,-0.238
121507,-0.531,0.421,-0.243
121517,-0.499,0.511,-0.256
121527,-0.472,0.579,-0.244
121537,-0.47,0.623,-0.219
121547,-0.451,0.667,-0.188
121557,-0.407,0.726,-0.154
121567,-0.355,0.776,-0.121
121577,-0.329,0.777,-0.118
121587,-0.329,0.721,-0.092
121597,-0.34,0.653,-0.088
121607,-0.361,0.594,-0.15
121617,-0.387,0.612,-0.139
121627,-0.414,0.678,-0.11
121637,-0.447,0.723,-0.108
121647,-0.471,0.769,-0.036
121657,-0.482,0.803,0.024
121667,-0.459,0.785,0.06
121677,-0.351,0.739,0.08
121687,-0.196,0.745,0.06
121697,-0.053,0.811,0.02
121707,0.036,0.919,0.006
121717,0.061,1.025,0.018
121727,0.029,1.099,0.029
121737,-0.035,1.135,0.021
121747,-0.102,1.127,0.013
121757,-0.126,1.119,0.014
121767,-0.087,1.122,0.027
121777,-0.013,1.13,0.058
121787,0.077,1.126,0.093
121797,0.156,1.106,0.113
121807,0.221,1.059,0.111
121817,0.271,1.016,0.117
121827,0.314,0.992,0.148
121837,0.357,1.001,0.161
121847,0.394,1.023,0.111
121857,0.442,1.056,0.068
121867,0.486,1.087,0.052
121877,0.522,1.107,0.077
121887,0.553,1.084,0.145
121897,0.572,1.028,0.178
121907,0.591,0.962,0.175
121917,0.623,0.903,0.192
121927,0.623,0.903,0.192
121937,0.68,0.851,0.227
121947,0.755,0.811,0.294
121957,0.833,0.775,0.367
121967,0.879,0.723,0.453
121977,0.905,0.676,0.51
121987,0.915,0.638,0.538
121997,0.914,0.614,0.533
122007,0.925,0.617,0.497
122017,0.949,0.652,0.446
122027,0.987,0.7,0.502
122037,1.038,0.734,0.609
122047,1.045,0.747,0.609
122057,1.003,0.72,0.559
122067,0.962,0.674,0.533
122077,0.954,0.648,0.489
122087,0.971,0.648,0.459
122097,1.026,0.651,0.512
122107,1.116,0.643,0.553
122117,1.176,0.613,0.546
122127,1.189,0.554,0.561
122137,1.177,0.501,0.588
122147,1.155,0.494,0.572
122157,1.119,0.522,0.532
122167,1.086,0.576,0.491
122177,1.082,0.656,0.458
122187,1.116,0.742,0.423
122197,1.201,0.83,0.42
122207,1.292,0.868,0.419
122217,1.331,0.827,0.415
122227,1.305,0.736,0.429
122237,1.237,0.659,0.436
122247,1.162,0.625,0.43
122257,1.103,0.626,0.413
122267,1.075,0.659,0.389
122277,1.092,0.716,0.356
122287,1.128,0.772,0.315
122297,1.168,0.815,0.29
122307,1.169,0.812,0.284
122317,1.146,0.777,0.286
122327,1.104,0.728,0.282
122337,1.065,0.682,0.266
122347,1.041,0.646,0.24
122357,1.025,0.606,0.212
122367,1.024,0.569,0.177
122377,1.039,0.525,0.148
122387,1.063,0.475,0.119
122397,1.096,0.43,0.096
122407,1.128,0.386,0.092
122417,1.156,0.344,0.097
122427,1.18,0.313,0.111
122437,1.207,0.289,0.128
122447,1.231,0.278,0.14
122457,1.251,0.268,0.147
122467,1.269,0.266,0.157
122477,1.276,0.258,0.158
122487,1.277,0.251,0.16
122497,1.271,0.256,0.165
122507,1.261,0.264,0.188
122517,1.242,0.279,0.206
122527,1.213,0.289,0.218
122537,1.173,0.298,0.234
122547,1.133,0.306,0.256
122557,1.095,0.317,0.286
122567,1.066,0.347,0.317
122577,1.048,0.383,0.338
122587,1.033,0.426,0.337
122597,1.02,0.472,0.334
122607,1.008,0.532,0.332
122617,0.983,0.579,0.319
122627,0.938,0.61,0.302
122637,0.904,0.633,0.316
122647,0.895,0.675,0.364
122657,0.902,0.743,0.424
122667,0.908,0.827,0.469
122677,0.911,0.886,0.483
122687,0.919,0.914,0.469
122697,0.928,0.926,0.458
122707,0.94,0.941,0.464
122717,0.951,0.957,0.468
122727,0.96,0.973,0.479
122737,0.97,0.996,0.481
122747,0.98,1.034,0.462
122757,0.983,1.088,0.44
122767,0.969,1.147,0.438
122777,0.932,1.186,0.446
122787,0.877,1.208,0.46
122797,0.828,1.228,0.467
122807,0.804,1.249,0.477
122817,0.815,1.272,0.483
122827,0.841,1.283,0.469
122837,0.887,1.289,0.454
122847,0.947,1.285,0.451
122857,0.987,1.275,0.443
122867,1.023,1.249,0.451
122877,1.037,1.219,0.475
122887,1.02,1.175,0.508
122897,0.982,1.131,0.554
122907,0.982,1.083,0.586
122917,0.932,1.085,0.59
122927,0.883,1.034,0.613
122937,0.852,0.975,0.618
122947,0.832,0.923,0.637
122957,0.833,0.902,0.65
122967,0.86,0.89,0.641
122977,0.876,0.893,0.598
122987,0.889,0.913,0.561
122997,0.858,0.921,0.549
123007,0.803,0.919,0.544
123017,0.732,0.918,0.541
123027,0.671,0.916,0.55
123037,0.644,0.905,0.559
123047,0.639,0.861,0.558
123057,0.649,0.792,0.561
123067,0.662,0.711,0.55
123077,0.658,0.634,0.553
123087,0.64,0.568,0.563
123097,0.608,0.515,0.573
123107,0.56,0.487,0.571
123117,0.507,0.481,0.579
123127,0.452,0.488,0.585
123137,0.396,0.485,0.584
123147,0.329,0.473,0.574
123157,0.245,0.453,0.566
123167,0.154,0.427,0.56
123177,0.079,0.393,0.557
123187,0.015,0.351,0.557
123197,-0.051,0.315,0.549
123207,-0.104,0.289,0.535
123217,-0.144,0.277,0.524
123227,-0.167,0.277,0.512
123237,-0.172,0.273,0.522
123247,-0.179,0.246,0.524
123257,-0.196,0.196,0.528
123267,-0.23,0.14,0.541
123277,-0.274,0.089,0.57
123287,-0.325,0.051,0.589
123297,-0.373,0.019,0.59
123307,-0.428,-0.019,0.568
123317,-0.476,-0.055,0.554
123327,-0.524,-0.067,0.571
123337,-0.547,-0.085,0.605
123347,-0.545,-0.096,0.636
123357,-0.538,-0.097,0.65
123367,-0.546,-0.089,0.639
123377,-0.583,-0.081,0.646
123387,-0.638,-0.075,0.665
123397,-0.678,-0.064,0.69
123407,-0.684,-0.052,0.701
123417,-0.657,-0.035,0.687
123427,-0.624,-0.036,0.671
123437,-0.62,-0.058,0.676
123447,-0.647,-0.078,0.693
123457,-0.694,-0.097,0.722
123467,-0.735,-0.093,0.754
123477,-0.747,-0.066,0.763
123487,-0.714,-0.033,0.741
123497,-0.654,-0.015,0.709
123507,-0.582,-0.028,0.68
123517,-0.533,-0.058,0.661
123527,-0.517,-0.104,0.638
123537,-0.53,-0.152,0.632
123547,-0.552,-0.172,0.63
123557,-0.557,-0.156,0.622
123567,-0.533,-0.122,0.608
123577,-0.496,-0.098,0.574
123587,-0.465,-0.098,0.505
